object_id,color_1,closest_1,color_2,closest_2,color_3,closest_3,color_4,closest_4,color_5,closest_5,palette,url
18396665,#a49483,#bc8f8f,#6f6252,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35656_31ed94762ba75b10_z.jpg
18396667,#b0a392,#bc8f8f,#7f7469,#696969,#5c5044,#556b2f,,,,,css3,http://images.collection.cooperhewitt.org/35657_fe727b8bdadf2327_z.jpg
18396575,#b6a795,#a9a9a9,#977f68,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/35658_a462144ab3d92b15_z.jpg
18396577,#c3b9b2,#c0c0c0,#9b856e,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/35659_98c4f0d96a8c8de1_z.jpg
18396579,#c7c1bd,#c0c0c0,#bda385,#bc8f8f,#998066,#808080,,,,,css3,http://images.collection.cooperhewitt.org/35660_45936e14341eecad_z.jpg
18396581,#bbad9c,#a9a9a9,#9d866e,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/35661_2d84e45d32b08b7b_z.jpg
18396583,#c0b5ab,#c0c0c0,#98816b,#808080,#bf9e7f,#bc8f8f,,,,,css3,http://images.collection.cooperhewitt.org/35662_4df09e8880aeb704_z.jpg
18396589,#bea185,#bc8f8f,#9b836a,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/35663_705b34c40b48de9d_z.jpg
18396593,#947b61,#808080,#bda284,#bc8f8f,,,,,,,css3,http://images.collection.cooperhewitt.org/35664_81e849d8320b0666_z.jpg
18396597,#937d67,#808080,#b6a189,#bc8f8f,#766454,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35665_09281fe217dce2e1_z.jpg
18396669,#b9ad9b,#a9a9a9,#9a8b7a,#808080,#6b5f4f,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35666_97f13803c9db5736_z.jpg
18396671,#b9ac9b,#a9a9a9,#958676,#808080,#675a49,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35667_774ed77af79af0da_z.jpg
18396673,#b6a795,#a9a9a9,#938576,#808080,#665a4c,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35668_bb8238ceba0e4f3f_z.jpg
18396675,#ab9c8a,#bc8f8f,#6a5d50,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35669_36af94e6c98596eb_z.jpg
18396677,#a08c70,#808080,#6d5c46,#556b2f,,,,,,,css3,http://images.collection.cooperhewitt.org/35670_97a76311b9228791_z.jpg
18396679,#96897b,#808080,#beae99,#d2b48c,#736b64,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35671_8d3be6d3bdec657f_z.jpg
18130657,#232f3f,#2f4f4f,#bdacab,#a9a9a9,#b1b2c3,#c0c0c0,#f0e6f6,#e6e6fa,#657378,#696969,css3,http://images.collection.cooperhewitt.org/35684_523a315f732c7968_z.jpg
18130663,#af4f3e,#a0522d,#a9774a,#cd853f,#80221f,#8b4513,#594237,#556b2f,#895d3e,#a0522d,css3,http://images.collection.cooperhewitt.org/35686_1cee98a72a9a7389_z.jpg
18130701,#090b1e,#000000,#c0ba95,#d2b48c,#e9cba4,#f5deb3,#929162,#808080,#949189,#808080,css3,http://images.collection.cooperhewitt.org/35688_b61293fabce38625_z.jpg
18130707,#47442e,#556b2f,#aeb3ba,#a9a9a9,#4f3c28,#556b2f,#8b7254,#696969,#0c1e0a,#000000,css3,http://images.collection.cooperhewitt.org/35689_a7b608c0ada1fb1e_z.jpg
18491031,#afa374,#bdb76b,#ecdbb4,#f5deb3,#948666,#808080,#6c5a3b,#556b2f,#3a2a16,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35691_064786bbcb4f1e5e_z.jpg
18491031,#8f9184,#808080,#90919c,#778899,#4c534e,#2f4f4f,#676d55,#696969,#40502e,#556b2f,css3,http://images.collection.cooperhewitt.org/35692_32d78a77c2f96f1a_z.jpg
18130717,#d0cec5,#d3d3d3,#56431e,#556b2f,#896337,#a0522d,#b0b5bc,#c0c0c0,#252d1f,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35710_bd37a1a664d392d2_z.jpg
18130719,#80838e,#808080,#cec5b6,#c0c0c0,#b6aa85,#bc8f8f,#6d634d,#696969,#b39c89,#bc8f8f,css3,http://images.collection.cooperhewitt.org/35715_82775b548cac6bae_z.jpg
18130727,#2e375f,#2f4f4f,#23232d,#2f4f4f,#82643b,#a0522d,#a77240,#a0522d,#d09357,#cd853f,css3,http://images.collection.cooperhewitt.org/35716_70cd7c6cdc718d81_z.jpg
18130777,#64667a,#696969,#c3bdce,#c0c0c0,#a29aa3,#a9a9a9,#958873,#808080,#313329,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35718_45ff7ff9869a926b_z.jpg
18130781,#3a4a47,#2f4f4f,#122622,#000000,#5f6050,#696969,#cad1db,#d3d3d3,#70635e,#696969,css3,http://images.collection.cooperhewitt.org/35719_87082466e7e9869e_z.jpg
18130789,#8b5421,#8b4513,#623b0f,#8b4513,#8f8c96,#778899,#c4b8b2,#c0c0c0,#a79369,#bdb76b,css3,http://images.collection.cooperhewitt.org/35720_9cd7b8c9e293f89f_z.jpg
18130791,#a58b5b,#cd853f,#737142,#556b2f,#a6a8c2,#a9a9a9,#5e5633,#556b2f,#bdb2a6,#a9a9a9,css3,http://images.collection.cooperhewitt.org/35721_7e7edf78a2f07b78_z.jpg
18130797,#bdc5c9,#c0c0c0,#1a242c,#2f4f4f,#d8af8b,#d2b48c,#253526,#2f4f4f,#47452a,#556b2f,css3,http://images.collection.cooperhewitt.org/35722_587b3106360bac6e_z.jpg
18130807,#c6bbae,#c0c0c0,#5b5656,#696969,#b4bbcb,#c0c0c0,#433833,#2f4f4f,#475c74,#696969,css3,http://images.collection.cooperhewitt.org/35723_7966d9eb550dedde_z.jpg
18130785,#353f31,#2f4f4f,#5a705c,#696969,#ced1de,#d3d3d3,#929489,#808080,#80a49d,#778899,css3,http://images.collection.cooperhewitt.org/35724_9246c7e04e6084d3_z.jpg
18316081,#4c4b51,#2f4f4f,#7e8489,#808080,#575129,#556b2f,#78725d,#696969,#3c3726,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35725_f8748b6dd99fc063_z.jpg
18556957,#4d3a29,#556b2f,#3a4e84,#483d8b,#7f644c,#696969,#4c4d30,#556b2f,#586fb5,#4682b4,css3,http://images.collection.cooperhewitt.org/35728_b5e0e99bc53db871_z.jpg
18387217,#311f17,#000000,#552f1b,#8b4513,#eddec8,#ffe4c4,#8d4f37,#a0522d,#c3563a,#cd5c5c,css3,http://images.collection.cooperhewitt.org/35731_7fa5e73e47a88e96_z.jpg
18444171,#5b2e25,#8b4513,#854634,#a0522d,#34302d,#2f4f4f,#cb6942,#cd853f,#5b574a,#556b2f,css3,http://images.collection.cooperhewitt.org/35741_eb1d5a5e266a900d_z.jpg
18445141,#52494b,#2f4f4f,#a1a4b5,#a9a9a9,#19221a,#000000,#586659,#696969,#dcd5e3,#dcdcdc,css3,http://images.collection.cooperhewitt.org/35743_ed8f479bd2c13aad_z.jpg
18445301,#b99042,#cd853f,#866935,#a0522d,#624e31,#556b2f,#f3c961,#f4a460,#2a2025,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35744_057ab6eadf1c8a93_z.jpg
18445785,#8c9194,#778899,#6f6c69,#696969,#a5988b,#bc8f8f,#54322a,#556b2f,#675645,#556b2f,css3,http://images.collection.cooperhewitt.org/35745_9f8abbe25f2d5037_z.jpg
18396681,#93877b,#808080,#b5a797,#a9a9a9,#605954,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35747_4fbf15378538130f_z.jpg
18396683,#a4937c,#bc8f8f,#6c604f,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35748_ddad500d946e1884_z.jpg
18396687,#b6a998,#a9a9a9,#94887c,#808080,#6c645d,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35749_a25fef97d59fb500_z.jpg
18396689,#baa688,#bc8f8f,#6a5b48,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35750_93202bfd79def942_z.jpg
18396745,#b3a28c,#bc8f8f,#634f3d,#556b2f,,,,,,,css3,http://images.collection.cooperhewitt.org/35751_de2e4a244c19d45b_z.jpg
18396767,#baa68e,#bc8f8f,#766350,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35752_e58ba0bd307f9862_z.jpg
18396789,#928983,#808080,#5a5554,#696969,#76706e,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35754_f66d00dfcdad98b5_z.jpg
18396811,#d7c7b2,#c0c0c0,#a99d92,#bc8f8f,#706864,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35755_df23c237e61fea9e_z.jpg
18396833,#d5c5ab,#c0c0c0,#a79d92,#bc8f8f,#807773,#808080,,,,,css3,http://images.collection.cooperhewitt.org/35756_736184412a32e889_z.jpg
18396837,#d8c9af,#c0c0c0,#ada093,#bc8f8f,#887f7a,#808080,#655f5e,#696969,,,css3,http://images.collection.cooperhewitt.org/35757_65913184b3da94c2_z.jpg
18396839,#9f958c,#bc8f8f,#766d68,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35758_f96d46e84d73a897_z.jpg
18396841,#9e9389,#bc8f8f,#7c736e,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35760_f6c2a5ac9c5ba97e_z.jpg
18396843,#b1a599,#a9a9a9,#817975,#808080,#655d5a,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35761_2064a0ffc80d58b1_z.jpg
18396747,#bfb4a7,#a9a9a9,#8c8076,#808080,#716256,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35762_7617fa556f772553_z.jpg
18396749,#a89a8c,#bc8f8f,#7e6d5d,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35763_cbac5777732e4ad3_z.jpg
18396749,#837870,#808080,#5c524a,#556b2f,,,,,,,css3,http://images.collection.cooperhewitt.org/35764_6d686978317e8648_z.jpg
18396751,#dbcbb2,#f5deb3,#aea399,#a9a9a9,#8c837e,#808080,#6f6866,#696969,,,css3,http://images.collection.cooperhewitt.org/35765_3f224a6003962303_z.jpg
18396753,#b5a89c,#a9a9a9,#94887f,#808080,#766960,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35766_a0d1dffb9e83afbd_z.jpg
18396787,#aaa199,#a9a9a9,#7d7571,#808080,#655b54,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35768_a80914b7ece278e6_z.jpg
18396791,#e8dcca,#dcdcdc,#b4a99e,#a9a9a9,#817b78,#808080,#635f5e,#696969,,,css3,http://images.collection.cooperhewitt.org/35769_0492336322fb5638_z.jpg
18396793,#8a827d,#808080,#aa9f95,#a9a9a9,#706965,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35770_f4f68cc95e351372_z.jpg
18396795,#b5a99d,#a9a9a9,#938881,#808080,#6b6462,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35771_4be02fa8e6d439d9_z.jpg
18396797,#b9a999,#a9a9a9,#8f7d6e,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/35772_0a1e9dea28853c9a_z.jpg
18396847,#9b8e83,#808080,#695c55,#696969,#3b3739,#2f4f4f,#8e735a,#696969,,,css3,http://images.collection.cooperhewitt.org/35773_f6738b598b4673a8_z.jpg
18396869,#b6aba2,#a9a9a9,#948a85,#808080,#776b64,#696969,,,,,css3,http://images.collection.cooperhewitt.org/35774_42c976a84fc3643c_z.jpg
18396891,#b9afa1,#a9a9a9,#8c6e4b,#a0522d,,,,,,,css3,http://images.collection.cooperhewitt.org/35775_5ec9b4f3da3bde2b_z.jpg
18396913,#aba294,#a9a9a9,#917859,#808080,,,,,,,css3,http://images.collection.cooperhewitt.org/35776_b6effe1952399630_z.jpg
18396935,#af9e85,#bc8f8f,#917450,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35777_64aa2e7b36555538_z.jpg
18466187,#1e2634,#2f4f4f,#394563,#2f4f4f,#c0b2b3,#c0c0c0,#919488,#808080,#1e2b2b,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35779_225146bda3626434_z.jpg
18474899,#78702f,#6b8e23,#343b37,#2f4f4f,#9f8839,#cd853f,#cd9a3e,#cd853f,#525823,#556b2f,css3,http://images.collection.cooperhewitt.org/35782_17b6ce8ebb4ed07d_z.jpg
18474219,#e2d5ec,#dcdcdc,#a19ea9,#a9a9a9,#8d916e,#808080,#c0aaa0,#a9a9a9,#68805f,#696969,css3,http://images.collection.cooperhewitt.org/35783_297afa35885d80f9_z.jpg
18474453,#262016,#000000,#cfc7dd,#d8bfd8,#9b96a3,#a9a9a9,#7e777e,#808080,#494240,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35785_31d1bce8e027c4a9_z.jpg
18481901,#2b222e,#2f4f4f,#48464b,#2f4f4f,#86282b,#a52a2a,#5f3e34,#556b2f,#9d595c,#a0522d,css3,http://images.collection.cooperhewitt.org/35786_c6d6bc35ee004374_z.jpg
18481907,#7e8185,#808080,#9d9892,#a9a9a9,#aeb4bf,#c0c0c0,#192623,#000000,#1f3443,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35788_e9b1cb8ca7bac648_z.jpg
18481923,#09192a,#000000,#152926,#000000,#598284,#708090,#274a31,#2f4f4f,#274c4c,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35789_66b95a4d8dbbeeeb_z.jpg
18616347,#a6a19b,#a9a9a9,#7b674c,#696969,#59301a,#8b4513,#b8937d,#bc8f8f,#7788a9,#778899,css3,http://images.collection.cooperhewitt.org/35792_f3b7e38ab5fa4cc2_z.jpg
18396957,#b8afa0,#a9a9a9,#8f724f,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35793_c09cdaf89c007f0c_z.jpg
18396957,#a98658,#cd853f,#8a6843,#a0522d,#cab899,#d2b48c,,,,,css3,http://images.collection.cooperhewitt.org/35794_a95975b581173561_z.jpg
18396979,#b5ac9d,#a9a9a9,#917451,#696969,,,,,,,css3,http://images.collection.cooperhewitt.org/35795_18bcaf58664a1313_z.jpg
18471841,#d9cab7,#c0c0c0,#c39c6d,#bdb76b,#9d7c57,#808080,#6b4d32,#556b2f,#676a58,#696969,css3,http://images.collection.cooperhewitt.org/35799_d00d8a8cdc9cad7c_z.jpg
18478229,#7e465c,#696969,#7f2537,#a52a2a,#451e2f,#2f4f4f,#b9af64,#bdb76b,#a7596a,#cd5c5c,css3,http://images.collection.cooperhewitt.org/35816_52fea40e954d40a6_z.jpg
18478303,#2b3921,#2f4f4f,#96959d,#a9a9a9,#64675d,#696969,#c3c4ba,#c0c0c0,#c9bc42,#bdb76b,css3,http://images.collection.cooperhewitt.org/35817_7770590ebef4aa6c_z.jpg
18478325,#743b3b,#8b4513,#a75941,#a0522d,#c46667,#cd5c5c,#cf6d4d,#cd5c5c,#b3b5c1,#c0c0c0,css3,http://images.collection.cooperhewitt.org/35818_0e8101f11e53b6f5_z.jpg
18478347,#798491,#778899,#5d6f66,#696969,#696461,#696969,#9ea6c9,#a9a9a9,#384742,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35819_19307702026dcbea_z.jpg
18478369,#232e20,#2f4f4f,#202d30,#2f4f4f,#5f5f5a,#696969,#5c769a,#708090,#81abea,#87ceeb,css3,http://images.collection.cooperhewitt.org/35820_a0bf6efe3fc1f902_z.jpg
18478391,#e8d9f5,#e6e6fa,#c3b8bc,#c0c0c0,#5c5b55,#696969,#8a9382,#808080,#373a2d,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35821_d4471e1c9003cf23_z.jpg
18133951,#7c654d,#696969,#a58970,#bc8f8f,#634733,#556b2f,#413a30,#2f4f4f,#232d2b,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35822_d8c19c1b3430deac_z.jpg
18133957,#e8c7c4,#ffc0cb,#dea497,#d2b48c,#a26954,#a0522d,#c28174,#bc8f8f,#ebd8c4,#f5deb3,css3,http://images.collection.cooperhewitt.org/35823_cdf782a26ebb3bd6_z.jpg
18134027,#3f4c40,#2f4f4f,#ead5c3,#f5deb3,#282a25,#2f4f4f,#25222a,#2f4f4f,#62685c,#696969,css3,http://images.collection.cooperhewitt.org/35824_7e4ec52d9a4a09d8_z.jpg
18134039,#d6c3c2,#c0c0c0,#131c2c,#000000,#353c46,#2f4f4f,#554a51,#2f4f4f,#352927,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35825_b03bed95b2a0c3c3_z.jpg
18134085,#a85a37,#a0522d,#bf7236,#cd853f,#c9927b,#bc8f8f,#e3d6c7,#d3d3d3,#94380c,#8b4513,css3,http://images.collection.cooperhewitt.org/35826_8a58742ba96991b2_z.jpg
18134087,#313738,#2f4f4f,#18202f,#2f4f4f,#273f56,#2f4f4f,#3c3226,#2f4f4f,#42687b,#696969,css3,http://images.collection.cooperhewitt.org/35827_89b9096ac361d8cf_z.jpg
18134091,#192f26,#2f4f4f,#5a5d52,#696969,#b3a083,#bc8f8f,#937f62,#808080,#e3cbb6,#f5deb3,css3,http://images.collection.cooperhewitt.org/35828_60ba0a3097bd1347_z.jpg
18134309,#404348,#2f4f4f,#c0aa94,#d2b48c,#a78168,#808080,#8c5b4a,#a0522d,#575e6b,#696969,css3,http://images.collection.cooperhewitt.org/35829_823861f3c2a54ccd_z.jpg
18134313,#817164,#696969,#7f5742,#a0522d,#a79681,#bc8f8f,#b9a6a4,#a9a9a9,#a2726b,#808080,css3,http://images.collection.cooperhewitt.org/35830_e9d110c490da42c2_z.jpg
18478413,#ad966b,#bdb76b,#beb597,#d2b48c,#dad0df,#dcdcdc,#848f6a,#808080,#afa3a7,#a9a9a9,css3,http://images.collection.cooperhewitt.org/35832_cf8b8e9281ab1b8e_z.jpg
18134363,#2b201e,#000000,#5a3a2c,#556b2f,#d9c8c8,#d3d3d3,#5b544b,#556b2f,#7f5848,#a0522d,css3,http://images.collection.cooperhewitt.org/35834_76e9820e297b546f_z.jpg
18134369,#e5d2d4,#dcdcdc,#1e2e3b,#2f4f4f,#998978,#808080,#8f746e,#808080,#424e52,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35835_2d3d24ebfd1b55be_z.jpg
18478457,#75010f,#800000,#1c221a,#000000,#bbaf84,#d2b48c,#d8d1c9,#d3d3d3,#655f38,#556b2f,css3,http://images.collection.cooperhewitt.org/35836_9bcfac54bf33acd7_z.jpg
18400091,#212726,#2f4f4f,#c1aa90,#d2b48c,#8ba19a,#8fbc8f,#566a61,#696969,#d6d1be,#d3d3d3,css3,http://images.collection.cooperhewitt.org/35837_eafec05cd490a463_z.jpg
18478289,#35382b,#2f4f4f,#c1c7d0,#c0c0c0,#575f4b,#556b2f,#97918d,#808080,#121f18,#000000,css3,http://images.collection.cooperhewitt.org/35838_03189a47a72173ff_z.jpg
18400097,#843822,#8b4513,#a49077,#bc8f8f,#a2694c,#a0522d,#c9ae9e,#d2b48c,#4c4854,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35839_260bd82c20a5a1ca_z.jpg
18478291,#929282,#808080,#6d7e6f,#696969,#525b42,#556b2f,#323c24,#2f4f4f,,,css3,http://images.collection.cooperhewitt.org/35840_1f1559a1d1ed00f8_z.jpg
18400103,#34474f,#2f4f4f,#3e6465,#2f4f4f,#36302e,#2f4f4f,#569daf,#5f9ea0,#1b212c,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35841_77cd146be9f581db_z.jpg
18400103,#2f4649,#2f4f4f,#4b6f70,#696969,#1b2c39,#2f4f4f,#598c96,#5f9ea0,#7c9089,#778899,css3,http://images.collection.cooperhewitt.org/35842_8392367d5c897b20_z.jpg
18478293,#3c3120,#2f4f4f,#693a26,#8b4513,#06170c,#000000,#bac5c1,#c0c0c0,#4a563e,#556b2f,css3,http://images.collection.cooperhewitt.org/35843_e2a822b68f52dc1c_z.jpg
18478295,#6b715b,#696969,#474b32,#556b2f,#858f7a,#808080,#5a5e60,#696969,#203014,#000000,css3,http://images.collection.cooperhewitt.org/35844_6f0d48ccc8b453b4_z.jpg
18410765,#c7b7db,#d8bfd8,#e5dff5,#e6e6fa,#d0e7f8,#e6e6fa,#401211,#800000,#ab8697,#bc8f8f,css3,http://images.collection.cooperhewitt.org/35845_c2bced89f7e22969_z.jpg
18429361,#393319,#2f4f4f,#d4902c,#cd853f,#996126,#a0522d,#f7bb3a,#f4a460,#6c5827,#556b2f,css3,http://images.collection.cooperhewitt.org/35846_9812b51af0801187_z.jpg
18134349,#d6cdc8,#d3d3d3,#d39357,#cd853f,#a25d34,#a0522d,#7d5d45,#696969,#504031,#556b2f,css3,http://images.collection.cooperhewitt.org/35847_d7b54f32207192e9_z.jpg
18478297,#8c201d,#a52a2a,#374540,#2f4f4f,#bfb1ab,#a9a9a9,#212622,#000000,#8e5043,#a0522d,css3,http://images.collection.cooperhewitt.org/35848_80902cd8ed5bb3aa_z.jpg
18609255,#e1c697,#deb887,#dfd6cc,#d3d3d3,#ab7141,#a0522d,#c59966,#bdb76b,#724b2e,#8b4513,css3,http://images.collection.cooperhewitt.org/35857_f832ec01fc15b6c3_z.jpg
18478299,#bfbcce,#c0c0c0,#84898e,#778899,#c0bb9d,#d2b48c,#84785e,#696969,#4e5049,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35859_f924c84a4282a1d5_z.jpg
18478301,#6f2524,#8b4513,#e4ddc8,#dcdcdc,#301714,#000000,#273837,#2f4f4f,#50615e,#696969,css3,http://images.collection.cooperhewitt.org/35863_d02374756e8df105_z.jpg
18478305,#324e56,#2f4f4f,#3a597a,#483d8b,#222930,#2f4f4f,#152012,#000000,#cdcfd9,#d3d3d3,css3,http://images.collection.cooperhewitt.org/35865_0e60ecebbe157521_z.jpg
18478307,#6f242b,#8b4513,#625935,#556b2f,#343b30,#2f4f4f,#330f17,#000000,#4a3e27,#556b2f,css3,http://images.collection.cooperhewitt.org/35868_ecbde73ead492b22_z.jpg
18478309,#2e2c25,#2f4f4f,#625b50,#696969,#483122,#2f4f4f,#494446,#2f4f4f,#132317,#000000,css3,http://images.collection.cooperhewitt.org/35870_aad8c6ca163a30a1_z.jpg
18478311,#344970,#2f4f4f,#061f44,#191970,#9d3043,#a52a2a,#2a2f3e,#2f4f4f,#061c1a,#000000,css3,http://images.collection.cooperhewitt.org/35878_c53cf67421e4ed0c_z.jpg
18133609,#6b6358,#696969,#a29b87,#bc8f8f,#9a8e8b,#808080,#2d361f,#2f4f4f,#4b4441,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35894_1bb1cc4f93ad6cbf_z.jpg
18410765,#c9b7de,#d8bfd8,#eee3fc,#e6e6fa,#99626a,#808080,#662d37,#8b4513,#450103,#800000,css3,http://images.collection.cooperhewitt.org/35895_798035fd15e01081_z.jpg
18478313,#723123,#8b4513,#9c403b,#a0522d,#b08432,#cd853f,#7c6d36,#556b2f,#395968,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35896_85bb86bbd1759fbb_z.jpg
18478315,#aca03c,#cd853f,#a0a193,#a9a9a9,#928d60,#808080,#e2cf5e,#bdb76b,#7f7826,#6b8e23,css3,http://images.collection.cooperhewitt.org/35897_6a197f52c0e9ab88_z.jpg
18478317,#7d261f,#8b4513,#3d140f,#000000,#4c412f,#556b2f,#936c5e,#696969,#a73e32,#a52a2a,css3,http://images.collection.cooperhewitt.org/35898_e0349ddd4453020d_z.jpg
18478319,#e2e2d0,#dcdcdc,#5b646e,#696969,#3b3924,#2f4f4f,#88919d,#778899,#777489,#708090,css3,http://images.collection.cooperhewitt.org/35899_44418e11c8f886de_z.jpg
18478321,#414830,#2f4f4f,#1d210f,#000000,#414a5c,#2f4f4f,#2b2c39,#2f4f4f,#677392,#708090,css3,http://images.collection.cooperhewitt.org/35900_83bdf16a8e8e156c_z.jpg
18478323,#8b1816,#8b0000,#4a1918,#800000,#3f4b36,#2f4f4f,#182429,#000000,#466272,#696969,css3,http://images.collection.cooperhewitt.org/35901_44e0646e14a6ccd8_z.jpg
18478327,#cdd2dc,#d3d3d3,#c3b8c9,#c0c0c0,#384c11,#556b2f,#929965,#808080,#81705a,#696969,css3,http://images.collection.cooperhewitt.org/35902_269f3043fd192a22_z.jpg
18478329,#1e271a,#000000,#d0d2ec,#dcdcdc,#51634d,#556b2f,#5f777a,#696969,#9092a0,#778899,css3,http://images.collection.cooperhewitt.org/35903_ffae239fc4b84af0_z.jpg
18478331,#6f5824,#556b2f,#2d311d,#2f4f4f,#8d7a2e,#6b8e23,#545630,#556b2f,#4e3f1f,#556b2f,css3,http://images.collection.cooperhewitt.org/35917_668cde7304ce9581_z.jpg
18478333,#853420,#8b4513,#601e1b,#800000,#6c6731,#556b2f,#37261d,#2f4f4f,#354239,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35918_9cf289e81cfcc22a_z.jpg
18478335,#bbbaad,#c0c0c0,#86896a,#808080,#612b2c,#8b4513,#6d6e5b,#696969,#fcf9de,#fff8dc,css3,http://images.collection.cooperhewitt.org/35919_6c14937b94839bc9_z.jpg
18478337,#b7a651,#bdb76b,#938a4e,#808080,#582125,#800000,#6a6b41,#556b2f,#f7e270,#f0e68c,css3,http://images.collection.cooperhewitt.org/35920_4eedba938d173a24_z.jpg
18478339,#1c261d,#000000,#796b53,#696969,#9a9882,#808080,#63241e,#8b4513,#634c3c,#556b2f,css3,http://images.collection.cooperhewitt.org/35921_ca61fdfdee6d82de_z.jpg
18478341,#422517,#2f4f4f,#670e08,#800000,#733d29,#8b4513,#a29a8b,#bc8f8f,#314431,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35922_6dcbece4b9e3eb81_z.jpg
18766781,#b99664,#bdb76b,#9a7030,#a0522d,#8b7259,#696969,#453a22,#556b2f,#8d8d6b,#808080,css3,http://images.collection.cooperhewitt.org/35923_6369d9363a01b746_z.jpg
18478343,#c4c6d9,#b0c4de,#6d3927,#8b4513,#4e130d,#800000,#705743,#556b2f,#7e7a73,#808080,css3,http://images.collection.cooperhewitt.org/35924_921dc0e233853a4e_z.jpg
18478345,#595f73,#696969,#685938,#556b2f,#253135,#2f4f4f,#8780a5,#778899,#3b321b,#2f4f4f,css3,http://images.collection.cooperhewitt.org/35925_98189956c7396056_z.jpg
18478349,#35301e,#2f4f4f,#62542a,#556b2f,#a9aeb3,#a9a9a9,#727679,#808080,#d1d3df,#d3d3d3,css3,http://images.collection.cooperhewitt.org/35926_b73ebeb7cd5597d6_z.jpg
18478353,#aeb2bc,#a9a9a9,#a3a295,#a9a9a9,#1c2516,#000000,#791a0f,#800000,#6d786c,#696969,css3,http://images.collection.cooperhewitt.org/35928_20e97161aa34b058_z.jpg
18478355,#bfa441,#cd853f,#847233,#6b8e23,#f3dc5d,#f0e68c,#9a968b,#bc8f8f,#c3b294,#d2b48c,css3,http://images.collection.cooperhewitt.org/35929_27f74bf180a3e36b_z.jpg
18478357,#c6a835,#daa520,#871d3f,#a52a2a,#3e4654,#2f4f4f,#edd972,#f0e68c,#9c8a30,#b8860b,css3,http://images.collection.cooperhewitt.org/35930_0578ea1a56f65871_z.jpg
18478359,#571e22,#800000,#362125,#2f4f4f,#868a80,#808080,#55675e,#696969,#e8dbcf,#dcdcdc,css3,http://images.collection.cooperhewitt.org/35931_c0d2800370105d19_z.jpg
18478361,#c4bec9,#c0c0c0,#c5bdae,#c0c0c0,#89825e,#808080,#8a8d83,#808080,#59613f,#556b2f,css3,http://images.collection.cooperhewitt.org/35932_d38c2ea252615596_z.jpg
18478365,#872c1a,#8b4513,#363f29,#2f4f4f,#332818,#2f4f4f,#d8ba58,#bdb76b,#502416,#800000,css3,http://images.collection.cooperhewitt.org/35933_d10d269afbf0bab7_z.jpg
