person_id,person_name,id,name,count_objects
18062333,Amnesty International,35236667,Client,13
18062337,Joris Maltha,35236655,Designer,3
18062337,Joris Maltha,35236763,Graphic Designer,1
18062339,Daniel Gross,35236655,Designer,3
18062339,Daniel Gross,35236763,Graphic Designer,1
18062341,Mieke Gerritzen,35236655,Designer,8
18062343,Donald Meeker,35236733,Co-Designer,1
18062361,Dan  Harden,35236655,Designer,1
18062367,Nendo,35236655,Designer,1
18062369,James Montalbano,35236763,Graphic Designer,1
18062399,Eton Corporation,35236657,Manufacturer,1
18062487,Trove,35236657,Manufacturer,1
18062553,Bill Moggridge,35236655,Designer,2
18062559,Polly Turner,35236583,Embroiderer,1
18062585,Susan Lewis,35236583,Embroiderer,1
18062587,Relief (?) Harris Fitzwilliam,35236583,Embroiderer,1
18062591,Alice Pearlee,35236583,Embroiderer,1
18062595,Ernst Oppliger,35236565,Artist,1
18062597,Wim Crouwel,35236655,Designer,1
18062607,Bell Telephone Laboratories,35236667,Client,1
18062611,Harry Powell,35236655,Designer,5
18062611,Harry Powell,35236637,Probably,1
18062615,Fratelli Roda,35236673,Printer,2
18062617,Ludwig Lobmeyr,35236655,Designer,1
18062619,Gottlieb Soland,35236655,Designer,1
18062621,Wilfred Podreich,35236655,Designer,1
18062623,East Totem West,35236675,For,1
18062625,Martin Sharp,35236655,Designer,1
18062631,Graphic Arts of Marin,35236673,Printer,1
18062633,Cal Litho,35236673,Printer,1
18062637,POLKA,35236655,Designer,1
18062651,Big O Posters Ltd.,35236675,For,1
18062667,James Crofts Powell,35236637,Probably,1
18062675,"Elizabeth Funk, American",35236583,Embroiderer,1
18062681,Greenwich School,35236793,Student at,1
18062683,Miss Catharine Welshans School,35236793,Student at,1
18062701,Giorgio Antonio Girardet,35236779,Carver,1
18062707,Mary Balch School,35236793,Student at,1
18062709,Miss Polly Fowler's School,35236793,Student at,1
18062711,Fanny Hill,35236583,Embroiderer,1
18062713,Ellisburg School,35236793,Student at,1
18062717,"Warren, Lange & Company",35236657,Manufacturer,1
18062741,Katy,35236583,Embroiderer,1
18062743,Academy of the Sisters of Notre Dame,35236793,Student at,1
18062745,New York African Free School,35236793,Student at,1
18062747,New York Female Association School No. 2,35236793,Student at,1
18062749,Lydia Sata Lee Instructress,35236795,Student of,1
18062759,Louisa Figgiss Perren,35236583,Embroiderer,1
18062761,Claude Lorrain,35236677,After,1
18062769,Misses Bedard's School,35236793,Student at,1
18062773,William Brooke Thomas Trego,35236565,Artist,1
18062775,Sarah Hammon,35236583,Embroiderer,1
18062779,Margaret Cannon,35236655,Designer,1
18062781,Rosemary Newson,35236655,Designer,1
18062783,Edward Pond,35236655,Designer,1
18062785,Luigi Castiglioni,35236655,Designer,1
18062787,Alain Le Quernec,35236655,Designer,1
18062789,Waldemar Swierzy,35236655,Designer,4
18062793,Jan Sawka,35236655,Designer,1
18062795,Pierre Mendel Design Studio,35236655,Designer,5
18062797,Guerilla Girls,35236655,Designer,2
18062799,Aquidneck Cottage Industries,35236659,Distributor,1
18062817,Wojciech Zamecznik,35236655,Designer,2
18062819,Jerzy Czerniaivski,35236655,Designer,1
18062823,Richard Turgeon,35236655,Designer,60
18062847,Tomoko Miho,35236655,Designer,4
18062849,Peter Teubner,35236655,Designer,2
18062853,Jan Lenica,35236655,Designer,3
18062855,Jean Verhoeven,35236565,Artist,1
18062857,Makoto Nakamura,35236655,Designer,2
18062859,Noriaki Yokosuka,35236631,Photographer,1
18062861,Yoko Ono,35236655,Designer,1
18062863,Joseph Beuys,35236655,Designer,1
18062865,WK Interact,35236655,Designer,1
18062867,J.E. Wolfensberger,35236673,Printer,2
18062869,Kishin Shinoyama,35236631,Photographer,1
18062871,James Dyson,35236655,Designer,1
18062873,Dyson Ltd.,35236657,Manufacturer,1
18062877,Herbert V. Gosweiler,35236799,Design Director,1
18062891,Anthony Ballatore,35236655,Designer,1
18062897,Susan Burgess-James,35236655,Designer,1
18062899,Wendy Klein,35236655,Designer,1
18062901,Kruger-Stoffe,35236745,Weaver,1
18062905,Philip Galle,35236743,Engraver,1
18062905,Philip Galle,35236685,Maker,1
18062907,Randall Buck,35236655,Designer,1
18062909,Jee Levin,35236655,Designer,1
18062911,Rodarte,35236655,Designer,7
18062913,Evan Eisman,35236619,Metal Worker,1
18062937,Roger Eliot Fry,35236565,Artist,1
18062959,"Louis Rene Edouard, Cardinal de Rohan",35236675,For,1
18062961,Lady Fane's School,35236793,Student at,1
18062971,A. Hart,35236795,Student of,1
18062973,Isak Sauer,35236685,Maker,1
18062991,Herter Brothers,35236685,Maker,1
18063003,Christopher O'Hara,35236733,Co-Designer,1
18063005,Sam Benavidez,35236655,Designer,1
18063011,Helmut Lang,35236655,Designer,1
18063013,Palm Computing Division of 3COM,35236657,Manufacturer,1
18063015,Ilias Fotopoulos,35236655,Designer,1
18063037,Erica Willis,35236655,Designer,1
18063047,Dennis Lennon,35236655,Designer,1
18063053,Starkey Laboratories,35236657,Manufacturer,1
18063071,Kunstgewerbeschule,35236793,Student at,10
18063075,Jean-Louis-Toussaint Caron,35236743,Engraver,1
18063079,Domenico Cagnoni,35236565,Artist,1
18063085,Collins & Aikman,35236657,Manufacturer,1
18063087,Chrysler-Plymouth Co.,35236675,For,1
18063093,H.C. Ulrich,35236685,Maker,1
18063099,,35236667,Client,1
18063107,Lewis Chase Wall Paper Company,35236657,Manufacturer,7
18063127,Pierre Boitard,35236689,Author,1
18063129,Jean Baptiste Le Tellier,35236689,Author,1
18063141,,35236655,Designer,1
18063143,Eszter Haraszty,35236655,Designer,5
18063147,FotoArt Schrofer,35236617,Lithographer,1
18063149,Plaats Maken,35236673,Printer,5
18063151,Mikhail Iliatov,35236631,Photographer,1
18063153,Steendrukkerij de Jong and Company,35236673,Printer,1
18063155,U. S. Government Printing Office,35236673,Printer,1
18063159,Lutz Issler,35236741,Cartographer,1
18063161,Joseph Gaspard Picart,35236655,Designer,1
18063189,,35236655,Designer,1
18063191,Karlsbader Kristallglasfabriken A.G.,35236657,Manufacturer,8
18063195,Boehmische Manufaktur,35236657,Manufacturer,1
18063219,W. S. H.,35236669,Draftsman,3
18063233,Knoll Luxe,35236675,For,1
18063235,,35236669,Draftsman,1
18063235,,35236663,Architect,1
18063237,Federal Glass Co.,35236657,Manufacturer,2
18063239,Kate Mulleavy,35236655,Designer,7
18063241,Laura Mulleavy,35236655,Designer,7
18063243,MINI USA,35236657,Manufacturer,1
18063249,Melissa Easton,35236669,Draftsman,2
18063255,Jean Louis Mery,35236655,Designer,1
18063257,Royal Metal Manufacturing Co.,35236667,Client,5
18063265,Ben Seibel,35236655,Designer,1
18063283,Wilhelm Kage,35236655,Designer,1
18063285,Meizan Yabu,35236655,Designer,1
18063289,M.C. Kuznetzova,35236657,Manufacturer,1
18063291,Jan van der Vaart,35236577,Ceramist,1
18063305,Shinichiro Ogata,35236655,Designer,33
18063309,Seth Wells Cheney,35236565,Artist,1
18063311,John Bennett,35236675,For,1
18063313,Paul Manship,35236565,Artist,1
18063363,Erwan Bouroullec,35236655,Designer,1
18063365,Ronan Bouroullec,35236655,Designer,1
18063373,,35236565,Artist,1
18063379,Bi Xue Feng,35236655,Designer,2
18063395,Giovanni Giacomo de'Rossi,35236661,Publisher,1
18063397,"Matthys van der Merwede, lord of Clootwyck",35236693,Dedicatee,1
18063401,Bartolomeo Pinelli,35236565,Artist,1
18063419,"Curtis Lighting of New York, Inc.",35236681,Company,1
18063421,"James F.De Quoy Co., Inc.",35236681,Company,1
18063443,Clarisse Coudert Nast,35236667,Client,5
18063453,Sir James Thornhill,35236655,Designer,1
18063457,Eva Anttila,35236655,Designer,4
18063459,Ann-Mari Forsberg,35236655,Designer,1
18063463,Andrzej Klimowski,35236655,Designer,4
18063465,Karel Vaca,35236655,Designer,1
18063467,Zdenek  Ziegler,35236655,Designer,1
18063469,Bronislaw Zelek,35236655,Designer,2
18063477,Wilma von Parlaghy Brochfeld,35236761,Painter,1
18063479,Juan Gatti,35236655,Designer,1
18063481,,35236667,Client,2
18063483,Studio Gatti,35236655,Designer,1
18063485,Fritz Fischer,35236655,Designer,2
18063489,National Screen Service Corporation,35236617,Lithographer,1
18063491,WDA-Offset,35236673,Printer,1
18063493,Wieslaw Walkuski,35236655,Designer,1
18063495,Anne Allen,35236585,Etcher,19
18063497,Andrzej Pagowski,35236655,Designer,1
18063499,Jerzy Flisak,35236655,Designer,2
18063503,Stanislaw Zamecznik,35236655,Designer,1
18063505,Jouineau Bourduge,35236797,Firm,1
18063507,Vox & Associates,35236655,Designer,1
18063509,Hans Hillmann,35236655,Designer,6
18063511,"Paul R. Wilk, Ffm",35236673,Printer,3
18063515,Benker & Steiner Werbeagentur AG,35236799,Design Director,1
18063517,Hans-Rudolf Lutz,35236655,Designer,3
18063519,Polly Bertram,35236655,Designer,2
18063521,Daniel Volkart,35236655,Designer,2
18063523,Hans Rudolf Bosshardt,35236655,Designer,1
18063525,Bodmer Weber Offset,35236673,Printer,1
18063527,Michael Schirner,35236655,Designer,3
18063529,Milan Grygar,35236655,Designer,1
18063531,Diego Zweifel,35236655,Designer,1
18063533,Georg Staehelin,35236655,Designer,1
18063535,,35236673,Printer,3
18063537,Siegfried Odermatt,35236655,Designer,1
18063541,Carl Bernhard Graf,35236655,Designer,1
18063543,Cornel Windlin,35236655,Designer,8
18063551,Donald Moffett,35236655,Designer,1
18063553,Jacques Delisle,35236655,Designer,1
18063555,Walter Pfeiffer,35236655,Designer,1
18063557,,35236667,Client,29
18063561,Sehstern Berlin,35236797,Firm,1
18063563,,35236655,Designer,2
18063565,Robert & Durrer,35236655,Designer,1
18063567,Lars Hellman,35236655,Designer,1
18063569,Marek Mosinski,35236655,Designer,1
18063571,Dorothea Fischer-Nosbisch,35236655,Designer,1
18063573,Neue Filmkunst,35236667,Client,4
18063575,,35236655,Designer,1
18063577,"TOHO-TOWA Company, Ltd.",35236667,Client,1
18063579,Johann Jacobs Museum,35236667,Client,2
18063581,Guy Bourduge,35236655,Designer,1
18063583,Guy Jouineau,35236655,Designer,1
18063585,"Manuscreens, Inc.",35236657,Manufacturer,100
18063591,,35236655,Designer,13
18063597,Karl Eckert,35236655,Designer,1
18063599,Rudolf Barmettler,35236655,Designer,1
18063601,Odermatt & Tissi,35236797,Firm,1
18063603,"Kunstgewerbemuseum, Zurich",35236667,Client,1
18063605,Kunsthaus Zurich,35236667,Client,4
18063607,Laurent Benner,35236655,Designer,1
18063609,"Museum Strauhof, Zurich",35236667,Client,5
18063615,Yamagiwa Corporation,35236657,Manufacturer,1
18063617,Druckerei Wittig,35236673,Printer,1
18063621,Amanda Levete,35236655,Designer,1
18063623,Lars Spuybroek,35236655,Designer,1
18063627,Javier Mariscal,35236655,Designer,1
18063631,Txell Miras,35236655,Designer,1
18063633,Javier Gutierrez,35236655,Designer,1
18063635,Gaumont International,35236667,Client,1
18063637,Joel David Coen,35236787,Art Director,1
18063643,YEIXI,35236763,Graphic Designer,2
18063703,Roland Matticzk,35236655,Designer,1
18063707,Ateliers Lalande-Wissous,35236673,Printer,1
18063821,Helen Hyde,35236565,Artist,1
18063823,Mahouri Mackintosh Young,35236565,Artist,3
18063833,Lydia Novillo,35236685,Maker,1
18063835,Giuseppe Galeotti,35236565,Artist,1
18063847,Johannes Ibersperger,35236693,Dedicatee,1
18063851,Simon Ibersperger,35236667,Client,1
18063853,I E W,35236565,Artist,1
18063855,,35236675,For,1
18063857,David Vieman,35236675,For,1
18063861,Johann Ritter,35236673,Printer,1
18063863,Franz Mayer,35236743,Engraver,1
18063865,Jeremiah Draper,35236569,Calligrapher,1
18063867,Cosack & Co.,35236661,Publisher,1
18063871,Donaldson Brothers,35236661,Publisher,1
18063875,Ron Michaelson,35236787,Art Director,3
18063877,Lucinda Cowell,35236787,Art Director,3
18063879,"Concept Arts Studios, inc.",35236797,Firm,3
18063883,"Warner Bros. Entertainment, Inc.",35236667,Client,3
18063885,Goodall Worsted Company,35236657,Manufacturer,1
18063889,"Quaker Lace Company, founded 1889",35236657,Manufacturer,1
18063893,Ralph Higbee,35236745,Weaver,2
18063895,Jasco Fabrics,35236657,Manufacturer,1
18063899,"Devcor International, Inc.",35236681,Company,1
18063899,"Devcor International, Inc.",35236667,Client,1
18063899,"Devcor International, Inc.",35236657,Manufacturer,1
18063903,,35236667,Client,1
18063925,Virginia Hamill Johnson,35236657,Manufacturer,1
18063927,Borden Company,35236667,Client,4
18063937,Allison Dring,35236655,Designer,40
18063941,YA/YA,35236655,Designer,1
18063945,Stuart Karten Design,35236655,Designer,1
18063947,Paul Kirley,35236655,Designer,1
18063949,Dennis Schroeder,35236655,Designer,1
18063951,"Whipsaw, Inc.",35236655,Designer,1
18064155,Albert Herbert,35236655,Designer,3
18064175,Stead & Miller,35236657,Manufacturer,3
18064177,Junichi Hakose,35236685,Maker,2
18064185,Irving Louis Koons,35236655,Designer,11
18064187,Sophia L. Crownfield,35236565,Artist,41
18064187,Sophia L. Crownfield,35236655,Designer,3
18064203,Daina Taimina,35236685,Maker,1
18064219,Martha Sawyers,35236655,Designer,1
18064221,Bristol Laboratories,35236667,Client,1
18064227,Sofia Widen,35236655,Designer,5
18064229,Wolf Bauer,35236655,Designer,1
18064231,Knoll International Ltd.,35236671,Producer,2
18064241,J. Creven,35236761,Painter,1
18064267,David Kupfer,35236671,Producer,1
18064267,David Kupfer,35236655,Designer,1
18064269,GreenerPrinter,35236673,Printer,1
18064271,Meeker and Associates,35236797,Firm,1
18064273,3M,35236673,Printer,1
18064293,"Sperry Douglas Brower and Son, formerly Sperry and Henson",35236657,Manufacturer,1
18064301,Willem van de Velde the Elder,35236677,After,2
18064303,Elaine Lustig Cohen,35236655,Designer,29
18064305,Jean-Jacques Karpff,35236655,Designer,1
18064311,Tammis Keefe,35236655,Designer,8
18064327,Robert Widder,35236655,Designer,1
18064331,Charles Rohault de Fleury,35236677,After,1
18064335,Frantz,35236565,Artist,1
18064337,Florian Seiffert,35236655,Designer,1
18064351,Rosa Artiaga Seremato,35236795,Student of,1
18064353,Cipriana Artan,35236795,Student of,1
18064357,Dona Balta Sarapardo,35236795,Student of,2
18064359,Dolore Motios,35236795,Student of,1
18064361,Paul Gruin,35236657,Manufacturer,2
18064399,Carlos Bini,35236565,Artist,1
18064401,Hulger Design Ltd.,35236657,Manufacturer,6
18064401,Hulger Design Ltd.,35236655,Designer,6
18064405,Pietro Narducci,35236565,Artist,1
18064411,Kevin Coates,35236565,Artist,2
18064413,Edward Gorey,35236655,Designer,1
18064415,Samuel Wilkinson,35236655,Designer,6
18064453,Suzanne Huguenin,35236655,Designer,1
18064479,Steel Product Company,35236657,Manufacturer,1
18064511,Springmeyer Brothers,35236711,Attributed to,1
18064515,Printex,35236673,Printer,4
18064523,Franetta,35236657,Manufacturer,1
18064545,Remigio Cantagallina,35236585,Etcher,4
18064549,Giulio Parigi,35236677,After,4
18064559,Itzehoer Netzfabrik,35236657,Manufacturer,1
18064561,W Auger,35236655,Designer,1
18064563,Louisville Textiles,35236657,Manufacturer,2
18064569,Evelyn Hill Anselevicius,35236655,Designer,8
18064571,Testori,35236657,Manufacturer,1
18064573,Rancocas Fabrics,35236657,Manufacturer,5
18064673,Giacinto Gimignani,35236565,Artist,1
18064681,Giuseppe Marullo,35236565,Artist,1
18064687,Antonio Manno,35236633,Possibly,1
18064689,Francesco Manno,35236565,Artist,3
18064689,Francesco Manno,35236633,Possibly,1
18064695,Francesco de Mura,35236565,Artist,1
18064699,Francesco Grandi,35236565,Artist,1
18064705,Massimo Stanzione,35236711,Attributed to,1
18064707,Andrea Vaccaro,35236685,Maker,1
18064709,Mariano Rossi,35236565,Artist,3
18064711,Mattia Preti,35236565,Artist,3
18064715,Francesco Valesio,35236743,Engraver,1
18064715,Francesco Valesio,35236657,Manufacturer,1
18064717,Angelo Solimena,35236565,Artist,1
18064719,Giacomo Cavedone,35236677,After,1
18064727,Colonial Radio Corporation,35236657,Manufacturer,1
18064735,Anton Sminck Pitloo,35236565,Artist,1
18064737,Vespasiano Strada,35236565,Artist,2
18064739,Chicopee Manufacturing Corporation,35236657,Manufacturer,1
18064743,Antoinette Lackner Webster,35236655,Designer,1
18064761,J & J Kohn,35236657,Manufacturer,1
18064769,,35236657,Manufacturer,1
18064815,,35236675,For,2
18064831,Linda Thompson,35236655,Designer,1
18064835,Licium,35236657,Manufacturer,9
18064835,Licium,35236659,Distributor,1
18064839,Myrical,35236657,Manufacturer,4
18064841,Eugenio Fregarotti,35236655,Designer,1
18064851,Cora Callegaris,35236655,Designer,1
18064861,Irene Kowaliska,35236655,Designer,1
18064869,Positano,35236657,Manufacturer,1
18064951,Helen Engelbert,35236655,Designer,1
18064963,Paolo Tilche,35236655,Designer,1
18064965,Sirrah,35236657,Manufacturer,1
18064977,,35236657,Manufacturer,1
18064979,Grindal,35236655,Designer,1
18064983,A. L. Odalquist,35236655,Designer,1
18064985,G. Rosen,35236655,Designer,1
18064987,U. Ericson,35236655,Designer,1
18065025,C. Hugo Pott GmbH & Co.,35236657,Manufacturer,5
18065027,Fuller Fabrics,35236657,Manufacturer,1
18065033,Fernand Leger,35236655,Designer,1
18065047,Mimi Blaker,35236655,Designer,4
18065055,Louis C. Tiffany & Co.,35236657,Manufacturer,2
18065057,Lina de Andrada,35236655,Designer,1
18065059,Robert Peak,35236655,Designer,2
18065071,John Crossley & Sons Ltd,35236657,Manufacturer,1
18065075,TAR/Tillett and Rauscher Inc.,35236671,Producer,3
18065079,Seth Tillett,35236655,Designer,2
18065081,Nicole Rauscher,35236655,Designer,4
18065085,Lazaro Hernandez,35236655,Designer,1
18065087,Jack McCollough,35236655,Designer,1
18065091,Proenza Schouler,35236655,Designer,1
18065099,Severin Jonassen,35236655,Designer,2
18065107,,35236667,Client,1
18065109,Porto 2011,35236667,Client,1
18065115,Tom Schierlitz Photography,35236631,Photographer,1
18065117,Zumtobel AG,35236657,Manufacturer,1
18065119,Joe Stone,35236801,Design Team member,1
18065123,Mark Pernice,35236655,Designer,1
18065123,Mark Pernice,35236631,Photographer,1
18065123,Mark Pernice,35236601,Illustrator,1
18065125,Izabella Bielawska,35236655,Designer,1
18065125,Izabella Bielawska,35236631,Photographer,1
18065125,Izabella Bielawska,35236601,Illustrator,1
18065129,Ford Motor Company,35236675,For,2
18065131,Tillett Fabrics,35236675,For,1
18065141,Saint Dizier Foundry,35236657,Manufacturer,1
18065143,,35236657,Manufacturer,1
18065145,,35236657,Manufacturer,1
18065155,Angelika Kaufmann,35236677,After,1
18065157,Whitcombe McGeachin & Co.,35236657,Manufacturer,1
18065161,Victor,35236657,Manufacturer,1
18065167,Paolo Roberto,35236655,Designer,1
18065169,J. Bedford & Co.,35236655,Designer,1
18065179,T. Th. Clerc fils & Cie.,35236681,Company,1
18065181,Ernest Kees Fabrique d'Eventail,35236657,Manufacturer,1
18065183,Neunkirchner Druckfabrik,35236673,Printer,1
18065187,S. Langhout & Co.,35236617,Lithographer,1
18065191,"Moss-Still, Inc.",35236681,Company,1
18065277,Fernand Nathay,35236655,Designer,2
18065279,Theodore Lambert,35236655,Designer,1
18065297,American Can Company,35236633,Possibly,1
18065307,E.W,35236669,Draftsman,2
18065309,Edward Durell Stone,35236663,Architect,29
18065309,Edward Durell Stone,35236669,Draftsman,5
18065309,Edward Durell Stone,35236667,Client,1
18065317,Anne Wrigley,35236667,Client,6
18065321,Hughson Hawley,35236669,Draftsman,1
18065323,Frederick Law Olmsted Jr.,35236615,Landscape Architect,1
18065323,Frederick Law Olmsted Jr.,35236565,Artist,1
18065337,Lockwood de Forest,35236655,Designer,1
18065355,Anna Maria Garthwaite,35236655,Designer,1
18065369,Pavel Akinov Ovchinnikov,35236655,Designer,1
18065373,Pavel Ovchinnikov,35236685,Maker,1
18065425,Dolores Cortes,35236583,Embroiderer,1
18065439,Susanna Condy,35236795,Student of,2
18065493,H. Markowitz,35236685,Maker,1
18535487,Jeff Barnes,35236655,Designer,7
18535489,Richard Avedon,35236655,Designer,1
18535497,Amy Bernstein,35236655,Designer,1
18535505,Blechman,35236655,Designer,1
18535515,Buster Bruun,35236655,Designer,6
18535531,Penny Coleman,35236655,Designer,1
18535535,R. Colla,35236655,Designer,1
18535551,"Lou Dorfsman, b. 1918",35236655,Designer,6
18535555,Jean Dubuffet,35236655,Designer,1
18535563,Nathan Felde,35236655,Designer,4
18535569,Holly Flagg,35236655,Designer,1
18535585,Hans Hansen,35236631,Photographer,1
18535587,Peter Cornelius,35236631,Photographer,1
18535589,,35236685,Maker,1
18535591,,35236709,Agent,1
18535619,George Gershinowitz,35236655,Designer,1
18535621,Peter Good,35236655,Designer,3
18535625,Arshile Gorky,35236677,After,1
18535629,R. Grunther,35236655,Designer,1
18535631,Thomas Hardy,35236655,Designer,1
18535633,David Hockney,35236677,After,1
18535639,Hixo,35236655,Designer,1
18535641,Gail Houk,35236655,Designer,1
18535643,Human Graphics,35236655,Designer,1
18535645,Jasper Johns,35236677,After,1
18535649,Joel Katz,35236655,Designer,2
18535651,Alex Katz,35236677,After,1
18535655,Bob Kuwait,35236655,Designer,1
18535659,Joseph Lanelli,35236655,Designer,1
18535661,Terry Lesniewicz,35236655,Designer,7
18535681,Cesare Mari,35236655,Designer,1
18535683,Takao Matsumoto,35236655,Designer,1
18535685,William McCaffery,35236655,Designer,1
18535689,McMacken,35236655,Designer,1
18535691,Issey Miyake,35236655,Designer,4
18535701,Modell,35236655,Designer,1
18535703,Mulhouse,35236655,Designer,2
18535713,James Potocki,35236655,Designer,2
18535713,James Potocki,35236787,Art Director,1
18535719,Chris Capuozzo,35236655,Designer,1
18535723,Peter Girardi,35236655,Designer,2
18535723,Peter Girardi,35236685,Maker,1
18535725,Babe Shapiro,35236685,Maker,1
18535733,Mildred Dienstag,35236685,Maker,2
18535739,Watson Company,35236657,Manufacturer,1
18535741,Ernest Flagg,35236685,Maker,1
18535743,Tinker Hatfield,35236655,Designer,1
18535751,Raul Trejo,35236655,Designer,1
18535767,Antonio Gentile,35236677,After,1
18535769,Paolo Soleri,35236655,Designer,1
18535771,E. Lee Spruyt,35236655,Designer,1
18535775,T Sturr,35236655,Designer,1
18535777,Mark Sturzzenger,35236655,Designer,1
18535781,George Tscherny,35236655,Designer,1
18535785,J. Tworkov,35236655,Designer,1
18535791,Ken Windsor,35236655,Designer,1
18535795,Jack Youngerman,35236565,Artist,1
18535797,Stephen Ray,35236655,Designer,1
18535807,Elizabeth and R. Rush,35236655,Designer,1
18535813,Martha Savitzky,35236655,Designer,1
18535819,Norman Simon,35236655,Designer,1
18535821,Tyler Smith,35236655,Designer,4
18535835,Camillo Gajani,35236685,Maker,1
18535837,Internal Revenue Service,35236667,Client,1
18535839,CBS (Columbia Broadcasting Company),35236667,Client,1
18535841,Biba Perfume Company,35236667,Client,1
18535843,J.C. Penny,35236667,Client,4
18535845,Levi Strauss,35236667,Client,9
18535847,Danskin,35236667,Client,7
18535855,Oliphant,35236565,Artist,1
18535857,Yusaku Kamekura,35236655,Designer,6
18535861,Carleton E. Watkins,35236631,Photographer,30
18535879,F.M. Whiting,35236657,Manufacturer,1
18535891,National Park Service,35236667,Client,2
18535919,Thomas Sheraton,35236655,Designer,1
18535921,"B. Muratti Sons & Company, Ltd.",35236657,Manufacturer,1
18535925,Jean-Michel Frank,35236655,Designer,20
18535929,John William Barrett,35236657,Manufacturer,1
18535935,J.J. Balechor,35236657,Manufacturer,3
18535935,J.J. Balechor,35236743,Engraver,2
18535945,John Jackson,35236565,Artist,1
18535955,William Wolleft,35236565,Artist,1
18535959,James Lewis,35236685,Maker,1
18535963,N. Parr,35236685,Maker,1
18535967,Francisco Goya (De Goya y Lucientes),35236565,Artist,7
18535973,C. Blunt,35236685,Maker,2
18535979,R.Ackermann & I.G.Beygangs,35236685,Maker,4
18535991,Louis Stahl,35236655,Designer,2
18536051,Tod Williams Billie Tsien and Associates,35236663,Architect,5
18536061,Bonnart Nicolas,35236565,Artist,1
18536071,Nicolas Arnoult,35236565,Artist,2
18536073,Antoine Trouvain,35236565,Artist,3
18536077,Gerrit Valck,35236565,Artist,1
18536081,Edouard Follet,35236565,Artist,1
18536097,Francois G. Lardy,35236565,Artist,1
18536103,Thomas Lupton,35236565,Artist,1
18536115,H. Wallis,35236565,Artist,1
18536119,Werner Burri,35236655,Designer,1
18536121,Faustino Anichini,35236565,Artist,1
18536125,Francesco Allegrini,35236565,Artist,1
18536129,Antonio Baldi,35236565,Artist,2
18536131,Antonio Bratta,35236565,Artist,1
18536133,F. Bartolozzi,35236565,Artist,1
18536141,D.C. Bononiensis,35236565,Artist,1
18536143,Monogramist CAB,35236565,Artist,1
18536147,Filippo Capoprali,35236565,Artist,1
18536149,Paolo Caronni,35236565,Artist,1
18536153,Luigi Ceroni,35236565,Artist,1
18536155,Galgano Cipriani,35236565,Artist,2
18536159,B. Crivellari,35236565,Artist,1
18536163,Benoit Farjat,35236565,Artist,1
18536169,Adamo Fioroni,35236677,After,1
18536171,F. Maria Francia,35236565,Artist,1
18536173,Giacomo Franco,35236565,Artist,1
18536185,Inge Toft,35236655,Designer,1
18536193,Alexander S. Stoker,35236627,Patentor,1
18536197,"Huntley, Boorne, & Stevens",35236657,Manufacturer,3
18536201,Thomas Turner & Company,35236657,Manufacturer,1
18536203,Battin & Company,35236657,Manufacturer,2
18536205,George Unite,35236637,Probably,1
18536211,Bristol Manufacturing Company,35236685,Maker,1
18536213,Theresia Hvorslev,35236655,Designer,11
18536217,Mema Guld Och Silver AB,35236657,Manufacturer,8
18536221,A/S Norsk Staalpress,35236657,Manufacturer,1
18536223,Webster Company,35236657,Manufacturer,1
18536225,Barstow & Williams,35236657,Manufacturer,1
18536227,SAS [Scandinavian Airlines System],35236667,Client,9
18536229,Jacques Rigaud,35236565,Artist,9
18536235,T. Johnson,35236657,Manufacturer,1
18536237,Paye & Baker Manufacturing Company,35236633,Possibly,2
18536241,Marion Weeber Welsh,35236655,Designer,14
18536245,Tai Missoni,35236655,Designer,1
18536251,Marco Glaviano,35236631,Photographer,1
18536253,Anand Zaveri,35236655,Designer,1
18536255,Hjalti Karlsson,35236655,Designer,1
18536259,Susan Stava,35236631,Photographer,1
18536261,Capitol Records,35236667,Client,1
18536265,Chelsea Porcelain Manufactory,35236685,Maker,17
18536265,Chelsea Porcelain Manufactory,35236657,Manufacturer,10
18536265,Chelsea Porcelain Manufactory,35236711,Attributed to,1
18536265,Chelsea Porcelain Manufactory,35236671,Producer,1
18536267,Meissen Porcelain Manufactory,35236657,Manufacturer,5
18536267,Meissen Porcelain Manufactory,35236671,Producer,4
18536271,Anni Kuan,35236667,Client,3
18536277,Bela Borsodi,35236631,Photographer,2
18536279,Citibank,35236667,Client,14
18536281,"Hannah Cutter, American",35236583,Embroiderer,1
18536285,Julia Ann Nivers,35236583,Embroiderer,1
18536289,Margaret Grant,35236583,Embroiderer,1
18536297,Poul Kjaerholm,35236655,Designer,1
18536307,Mary Richards,35236583,Embroiderer,1
18536311,Anna Williams,35236583,Embroiderer,1
18536313,Abigail Barnard,35236583,Embroiderer,1
18536319,Rene Herbst,35236655,Designer,1
18536325,Willamina Rine,35236583,Embroiderer,1
18536329,"Mrs. Armstrong's School, Lancaster, Pennsylvania",35236793,Student at,1
18536331,Elizabeth Milner,35236583,Embroiderer,1
18536333,Mrs. Watson,35236789,School of,1
18536335,Mary Fitz,35236583,Embroiderer,1
18536339,"Mrs. Buchanan's School, Wrightsville, Pennsylvania",35236793,Student at,1
18536341,Elizabeth Evenett,35236583,Embroiderer,1
18536343,Trntie Doddes,35236583,Embroiderer,1
18536347,Frances Rae,35236583,Embroiderer,1
18536349,Ackworth School,35236793,Student at,2
18536351,"Ellen Maria Odiorne, American",35236583,Embroiderer,1
