Ursula Fesca,18050239,0,0
Bunzlau,18050245,0,0
Grünstadt,18050247,0,0
Max Roesler Factory,18050257,0,0
Margarete H. L. Marks,18050259,0,0
Scheibs,18050265,0,0
Mrs. Robert Woods Bliss,18050267,0,0
Marc Magnier,18050299,0,0
Wetter Freres,18050319,0,0
Lucas van Leyden,18050337,95809141,475896
Natalie Krebs,18050377,0,0
Wendell Castle,18050379,113448866,5117279
Luca Giordano,18050387,233370534,221468
Mrs. Abram S. Hewitt,18050411,0,0
Polaroid Corporation,18050419,137825075,0
Robbiati,18050421,0,0
J. Carroll Beckwith,18050447,52581513,2314057
Robert Frederick Blum,18050457,283347,2648968
Richard Riemerschmid,18050491,54940957,15111810
Violet Sand Factory,18050497,0,0
Gabriel Pasadena,18050507,0,0
Don Schreckengost,18050509,0,0
Umbra,18050511,0,0
Louis Henry Sullivan,18050521,14805742,52717
Samuel Kirk & Son,18050523,0,0
Gilles Derain,18050527,0,0
Iroquois China Company,18050541,0,0
Boston and Sandwich Glass Company,18050545,0,0
Sybil Carter Indian Mission and Lace Industry Association,18050547,0,0
Léon Decloux,18050561,0,0
Rosalie le Marchand,18050571,0,0
Elvira Giovacchini,18050573,0,0
Amalia Luccini,18050575,0,0
Maddalena Barzechi,18050577,0,0
Carolina Pieraccini,18050581,0,0
Eugenia Corsani,18050585,0,0
Alfonso Iannelli,18050591,75308667,18337164
Caroline Piovan,18050593,0,0
Hannah Whitney Lunenburg,18050597,0,0
Annette Genet,18050599,0,0
Madeleine Votier,18050601,0,0
Isabella Parson,18050607,0,0
Mary Mitchell,18050609,0,0
Mary Soveli (?),18050611,0,0
Thomizan Thomson,18050613,0,0
Mary Milner,18050615,0,0
Judith Clarke,18050617,0,0
Elizabeth Andrew,18050619,0,0
Jessica Maria Wotherspoon,18050621,0,0
Mary Halbert,18050623,0,0
Jane Dewar,18050625,0,0
Mary Pearsey,18050627,0,0
Dinah Bird,18050629,0,0
Elizabeth Robson,18050631,0,0
Isabell Lawry,18050633,0,0
S. Edwards,18050635,0,0
Susanna Hope Spilsby,18050637,0,0
Susan Cuming,18050639,0,0
Marcie Vesel Bronkar,18050641,0,0
Ann Ritchie,18050643,0,0
Jane Skeate,18050645,0,0
Mary Emiston,18050647,0,0
Louisa Nenninger,18050649,0,0
Mary Brown,18050651,0,0
Elizabeth Muns,18050653,96161684,0
Elizabeth Silk,18050659,0,0
Bridget Rule,18050661,0,0
Otto Prutscher,18050663,74659843,0
Emelie Husband,18050667,0,0
Isabella Campbell,18050673,0,0
Margaret Brownless,18050675,0,0
Sarah Davenport,18050677,0,0
Elizabeth Warren,18050679,0,0
Sarah Goundrey,18050681,0,0
Sarah Pike,18050683,0,0
Milton School,18050685,0,0
Ann Stubbs,18050687,0,0
Mary Ann Wilson,18050689,95731164,0
Isabell Morison,18050691,0,0
Susana Pratt,18050693,0,0
Sarah Patterson,18050695,0,0
Mary Slatter,18050697,0,0
Ann Bell,18050699,0,0
Mary Badger,18050705,0,0
"Elizabeth Scull, American",18050707,0,0
Gio Ponti,18050709,108666789,4717272
Richard-Ginori,18050711,0,0
Eliza Thompson,18050719,0,0
Ann Crosley,18050721,0,0
Marcia Stebbins,18050725,0,0
Mary Follet,18050727,0,0
Mary Bridge,18050729,0,0
Lucy Martin Lewis,18050731,96330434,0
Tonita Martinez Roybal,18050733,51523963,0
Catharine Parsells,18050739,0,0
Maria Landes,18050741,0,0
Sally Hall,18050743,0,0
Ann Porter Bent,18050745,0,0
Elizabeth Starr Fowler,18050747,0,0
Elizabeth Freeman Tooker,18050749,0,0
Franz von Zulow,18050751,40171734,0
Mary Chapel,18050753,0,0
M. A. Tolwell,18050755,0,0
Ann Mason,18050757,0,0
Mehitable Russell,18050759,0,0
Manerva A. Morgan,18050761,0,0
Ann Gawthorn,18050763,0,0
Elizabeth Jane Alden,18050765,0,0
Henrietta Tuttle,18050767,0,0
Sarah Ann Campbell,18050769,0,0
Peggy Dodge,18050771,0,0
Increase Giberson,18050773,0,0
Sarah Tallman,18050775,0,0
Ann Peartree,18050777,0,0
Lydia Sheward,18050779,0,0
Phebe Hill,18050781,0,0
Peano Marte,18050783,0,0
Karoline Berger,18050785,0,0
Briegitt Friederici,18050787,0,0
Griet Ruwen,18050789,0,0
Jacoba von Geneet,18050791,0,0
Geertruida H. Bontkes,18050793,0,0
Anna Margareta Wartenberg,18050795,0,0
Greitje Zwart,18050797,0,0
Rindelite Brougers,18050799,0,0
Maurice Marinot,18050801,52491784,9019459
Berthe Oppenheimer,18050809,0,0
Julie Winkler,18050811,0,0
Robert Rauschenberg,18050813,29544362,306181
Emilie Beier,18050821,0,0
J. Winkler,18050823,0,0
Elizabeth Dow,18050825,0,0
Elizabeth Dow Ltd.,18050827,0,0
Margaretha Graten,18050829,0,0
C. Keiber,18050831,0,0
S. Hille,18050833,0,0
Maria Pastraromero (?),18050839,0,0
Christopher Carruthers,18050843,0,0
Evan Gappelberg,18050845,0,0
"Taxiwand, Inc.",18050847,0,0
Maria Gocefa Ernandez,18050849,0,0
G. Bonasone,18050851,0,0
Anna Joaquina Aguirre y Guadalajara,18050855,0,0
Maria Anselma,18050857,124999168,0
Francisca Herrera Piebla,18050859,0,0
Francesca Martin,18050863,0,0
Ramoncita Pita,18050865,0,0
Maria Guadalupe de Alba,18050867,0,0
Clodia Altamirano,18050869,0,0
Francis Scott Bradford,18050871,0,0
Jay Crawford,18050877,0,0
Joseph Nash The Elder,18050891,122246433,0
FRIDAY Architects/Planners,18050899,260695608,0
Georg Dobler,18050903,0,0
Eastman Kodak Company,18050905,0,0
Micaela Garsia,18050907,0,0
Maria de la Luz Garcia,18050909,0,0
Adelaida Matamoros,18050911,0,0
Luisa Dias,18050913,0,0
Juliana Vieytez,18050915,0,0
Teresa Sepeda,18050917,0,0
Maria Rosa Masedo,18050919,0,0
Rafayla Flores,18050921,0,0
Refugio Gavino,18050923,0,0
Dolores Obando,18050925,0,0
Berta Cohen,18050927,0,0
Avelina Cortiqo,18050931,0,0
Teresa Elascoyespy,18050933,0,0
Josefa D. Paz,18050935,0,0
Marya Lopez,18050937,0,0
Francisca Perez,18050939,0,0
Catalina Guinales,18050941,0,0
Augustina Barero,18050943,0,0
Jesualda Gallego,18050945,0,0
Matea Gonzales,18050947,0,0
Francisca Montero,18050949,0,0
Ramona Benyto,18050951,0,0
Ysabel Mancilla,18050953,0,0
San Juana Ramires,18050955,0,0
Isadora Taxada,18050957,0,0
Bernabela Gonzalez,18050959,0,0
Mary McIlroy,18050963,0,0
Colette du Wel,18050965,0,0
Xavier Gonzalez,18050969,24210378,18209024
Emily F. Cooley,18050971,0,0
Fabiana Muriel,18050973,0,0
Bicenta Rodriguez Dearze,18050977,0,0
Maria De Cos,18050979,0,0
Bruce Metcalf,18050985,0,0
Richards,18050987,0,0
Francois Kettinger et fils,18050989,0,0
Ludmilla Herzog,18050993,0,0
Gabriella Magneda,18050995,0,0
Maria Jesus Castaneda,18050997,0,0
Ysabel Gonzalez,18050999,0,0
Oriental Printworks,18051001,0,0
J.E. Sheridan,18051005,0,0
Maria Nadeouton,18051007,0,0
Verena Sieber-Fuchs,18051009,0,0
Pieter Brattinga,18051011,0,0
Kristie Williams,18051021,0,0
Pier Giacomo Castiglioni,18051027,171163085,0
Flos,18051029,0,0
H. Jamyn Brooks,18051043,0,0
Albert Ludovici,18051045,56479318,0
Charles Rosenberg,18051047,96040117,0
H. W. Standing,18051049,96087941,0
Giuseppe Vasi,18051051,17348206,5467171
Magic 8 Design,18051055,0,0
Walter Allner,18051057,25350048,0
Letter A,18051059,0,0
E. Shepard,18051061,76322866,10252
B. Cochran,18051063,0,0
John Casado,18051065,0,0
Lazin,18051067,0,0
Katalan,18051069,0,0
Fils et Bompar,18051073,0,0
Jean Bernard Honoré Toro,18051077,69201760,0
Gremont,18051083,96133664,0
Fulvio Bianconi,18051099,0,0
The Kalo Shops,18051103,0,0
Tomasa Ynocenya Reg,18051107,0,0
Peter Schlumbohm,18051113,0,0
Chemex Corporation,18051115,0,0
"F. Grafton & Co., Ltd.",18051119,0,0
"Newman, Smith & Newman",18051121,0,0
Michael Schneider,18051123,0,0
Peter Reimes,18051125,0,0
William Gale Jr.,18051129,0,0
Maison Cardeilhac,18051133,0,0
Lucien Bouix,18051137,0,0
Frederick Elkington,18051139,0,0
F. Price,18051141,0,0
Story & Co. Ltd.,18051143,0,0
Henry Varnum Poor,18051153,48182328,17896270
Otellie Loloma,18051157,31909408,0
Johnson & Faulkner,18051159,0,0
J.P. & J. Baker,18051161,0,0
"Design Research, Inc.",18051185,0,0
Charles Abraham Chasselat,18051207,15041995,30089081
Louisa A. Etcheverry,18051215,0,0
Lotus and Acanthus Pottery,18051219,0,0
Cheret,18051221,61682584,842801
Talwin & Foster,18051227,0,0
Andrew Carnegie,18051235,94625754,1938
Jean-Baptiste Henri Bonnart,18051237,0,0
Luigi Testori,18051257,0,0
Jean-Michel Moreau le Jeune,18051289,56619800,8243089
Pierre Dupuis,18051299,30437879,6915433
Jill Stoner,18051303,173455460,0
Lebbeus Woods,18051305,95806024,0
"Jan van der Straet, called Stradanus",18051309,0,0
"Jan van der Straet, called Stradanus",18051311,0,0
Barbara Hunter,18051359,0,0
Frances Bendixson,18051381,0,0
"E.I. & Co., Ltd",18051385,0,0
"Yamazaki Kinzoku Kogyo Co., Ltd.",18051401,0,0
H.E. Lauffer,18051429,0,0
Will Barnet,18051493,109322829,7248357
Vincent Van Gogh,18051495,9854560,32603
Bridget Mahon,18051537,0,0
Josef Müller-Brockmann,18051541,34450286,1375695
Eldon Elder,18051569,0,0
Phyllis Bowdwin,18051603,0,0
Warren McArthur,18051607,145327065,0
Edgar Brandt,18051611,27921716,9377329
"Deerfield Society of Blue and White Needlework (American, 1896–1926)",18051617,0,0
Arnold van Westerhout,18051653,10120097,0
Giovanni Battista Lenardi,18051655,42110208,0
Giovanni Battista Galestruzzi,18051659,173664119,0
Giovanni Francesco Grimaldi,18051661,37190773,1313221
Italian,18051665,143746531,0
Raymond Baxter Dowden,18051703,0,0
Smithsonian Institution,18051731,151134814,0
Michel,18051753,24585191,21019
Antonia de Bañuelos,18051755,95900437,0
Sornewitz Factory,18051767,0,0
Carstens-Georgenthal,18051769,0,0
Friedrich Hudler Factory,18051775,0,0
Friedrich Hudler,18051779,0,0
Baron Ernst von Maydell,18051783,0,0
William Pitt,18051785,92861082,1432620
Norman Bel Geddes,18051787,39589087,457798
Thomas Chippendale,18051793,32243757,151357
Tyler Graphics,18051811,0,0
Ernst Ludwig Kirchner,18051815,9888581,1138120
Apple Industrial Design Team,18051823,0,0
Henry Alcock & Co.,18051847,0,0
"George Jones & Sons, Ltd.",18051859,0,0
Jean Baptiste Camille Corot,18051861,4940255,208687
Ayse Birsel,18051889,142982276,0
Walt Disney Company,18051901,36927108,32917
Fitch,18051907,12458289,943638
Duncan Phyfe,18051919,70225774,624029
William Merritt Chase,18051935,283709,1394623
Funny Garbage,18051949,0,0
Enea Vico,18051951,22223903,25106060
Steven Holl Architects,18051967,133600460,0
IDEO,18051969,0,0
Warren A. James & Associates,18051999,0,0
Hendrikus Theodorus Wijdeveld,18052005,93951052,0
Unknown,18052025,100627207,0
Unknown,18052029,100627207,0
Alexandre Jacovleff,18052033,7560129,8329716
Unknown,18052035,100627207,0
Unknown,18052043,100627207,0
Unknown,18052047,100627207,0
Unknown,18052051,100627207,0
Edward Melcarth,18052053,68548248,0
Maria Likarz,18052057,0,0
Josef Albers,18052071,12347231,335390
Guillaume Coustou,18052089,36926254,838393
Rudolf Staffel,18052091,75925749,13396367
Hildegard Delius,18052103,0,0
Carstens-Neuhaldensleben,18052105,0,0
Saint-Cloud Porcelain Manufactory,18052107,124240254,0
Walther Stock,18052109,0,0
Bihl,18052115,0,0
Steuler,18052117,0,0
Kristian Neureuther,18052119,0,0
Zell,18052121,0,0
Nicolas Beatrizet,18052123,95766561,0
Jorma Vennola,18052165,96394640,0
"Morton Sundour Company, Inc.",18052169,0,0
George W. Shiebler,18052223,0,0
Industrial Designers Society of America,18052229,0,0
Olaf Von Bohr,18052233,0,0
Charles Pollock,18052239,56552790,8038111
U.S. Electric Manufacturing Corp.,18052267,0,0
Tor H. Petterson,18052271,0,0
Howard Sim Balch,18052275,0,0
Jean McGregor,18052277,0,0
Vice Versa,18052279,0,0
André Mauny,18052281,0,0
Olympus,18052301,0,0
Alexander Lurkis,18052327,0,0
Margaret Taylor Johnstone,18052329,0,0
Giacomo Balla,18052333,0,0
Elica Balla,18052335,10658743,0
Edizioni Franca Mancini,18052337,0,0
Albert Gregory,18052347,0,0
David Andersen,18052357,0,0
Antoine-Andre Ravrio,18052393,0,0
Joseph Del Valle,18052405,0,0
Edward Sorel,18052407,0,0
"Bianchini Ferier, Inc.",18052423,0,0
Rodier,18052435,0,0
Hans Collaert II,18052455,0,0
John Begley,18052477,0,0
New Harmony Print Workshop,18052479,0,0
Leaf Coles Smith Co,18052491,0,0
Winterhalter,18052495,36949805,1749257
Carquillat,18052497,96704422,0
Fd Potton Rambaud Cie.,18052499,0,0
Watrous Manufacturing Company,18052521,0,0
G. Parvis,18052525,0,0
Isadore Seltzer,18052529,0,0
George Stavrinos,18052543,0,0
Benno Friedman,18052547,19437616,0
Pentagram Design,18052559,141348172,0
"Public Theater, New York City",18052561,0,0
Paul Davis,18052585,0,0
Vlastislav Hofman,18052647,62340502,20589817
Alexander Isley,18052659,0,0
Joseph Clementson,18052667,0,0
Whitehead & Hoag Company,18052691,0,0
Radio Shack,18052713,0,0
Thomson Consumer Electronics,18052719,0,0
SABA,18052721,108131182,0
Samuel Mockbee,18052781,95891226,363233
"Nike, Inc.",18052787,0,0
Everett Shinn,18052839,23069111,7546101
Adelgunde (Gunta) Stölzl,18052861,0,0
Margarete Willers,18052865,96604444,0
Fortunato Depero,18052867,14782093,1722742
Jahoda & Siegel,18052881,0,0
Eva Lisa (Pipsan) Saarinen Swanson,18052883,0,0
U.S. Glass Company,18052885,0,0
Stefan Sagmeister,18052911,0,0
Barbara White,18052919,0,0
Okamoto Manufacturing Company,18052945,0,0
"Marcus and Co., New York",18052949,0,0
"Black, Starr and Frost Co., New York",18052951,0,0
"Tiffany and Co., New York",18052955,0,0
Viktor Slama,18053015,0,0
Robert Ingersoll Aitken,18053031,51610047,4414814
Slama Studios,18053037,0,0
J. T. Kalmar,18053043,0,0
"W+A Glaser, Berlin",18053045,0,0
Mia Hermany,18053047,0,0
Lilly Lukas,18053051,0,0
Gebrüder Rasch and Co.,18053073,0,0
George Neumann,18053105,0,0
New England Glass company,18053137,0,0
Alvar Aalto,18053139,71410602,2009
"Thonet Industries, Inc., U.S.A.",18053153,0,0
George C. Erickson,18053167,0,0
Arthur J. Stone,18053169,13115199,2729
Frank O. Gehry,18053195,89113091,53404
Maurice Heaton,18053197,0,0
Charles Rohlfs,18053205,22040856,590644
T. S. Gilbert,18053207,0,0
Tommaso Maria Conca,18053221,37794523,0
Ludwig Mies van der Rohe,18053223,95153318,17897
Berliner Metallgewerbe,18053225,0,0
William Schimper & Co.,18053229,0,0
J. Cook  & Sons,18053235,0,0
Jérôme-François Chantereau,18053243,26914830,0
Chermayeff & Geismar Associates,18053275,0,0
Eero Saarinen,18053281,41868977,53352
Christo,18053287,17231583,0
I.H. Druckrey & Manfried Maier,18053297,0,0
M. English,18053299,0,0
Georges Calame VSG,18053301,0,0
Armin Hofmann,18053303,0,0
Manfried Maier,18053305,0,0
H.C. Pulver,18053307,0,0
E&C Pullman,18053309,0,0
Sampson Mordan & Company,18053311,0,0
William & Andrew Smith,18053317,0,0
Max Mathys,18053321,0,0
J. Abbott Miller,18053323,141808830,0
Claude Dupraz SID,18053333,0,0
"Roger Cook & Don Shanosky Associates, Inc.",18053357,0,0
U.S. Department of Transportation,18053359,0,0
Konrad Bruckmann,18053369,0,0
Charles Lin Tissot,18053371,0,0
Keith Godard,18053387,0,0
Janes and Bolles,18053393,0,0
Cheryle Dent,18053397,0,0
Kim Bressant-Kibwe,18053399,0,0
Kazumasa Nagai,18053407,0,0
George Heath & Co.,18053415,0,0
Enos Richardson & Company,18053451,0,0
"Equitable Bag Co., Inc.",18053481,0,0
PAK 2000,18053485,0,0
Sunbeam Retail Packaging,18053497,0,0
MP Packaging,18053501,0,0
"Complete Packaging Resources, Inc.",18053507,0,0
Manzinger,18053511,0,0
Superbag,18053515,0,0
Canover Industries,18053519,0,0
E. Greene,18053523,0,0
"Conifer Paper Products, Inc.",18053525,0,0
Pak-Well Paper Products,18053533,0,0
Robert Dozier,18053539,0,0
Keith Allen Haring,18053541,0,0
Dietmar P. Winkler,18053545,0,0
Schwarz Paper Co.,18053547,0,0
Guild Paper Products,18053549,0,0
Alfons Bach,18053553,16931413,0
Henry Lepaute,18053555,0,0
Cornelius Saunders & Frank Shepherd,18053557,0,0
Robert Winthrop Chanler,18053561,95712344,3231779
William Neale & Sons,18053563,0,0
Silvallac SMS,18053573,0,0
Weiss & Sons,18053575,0,0
Gretchen Frederick,18053581,0,0
Laurence Bach,18053585,11114542,0
Donald A. Wallance,18053597,0,0
Alan Fletcher,18053605,44421912,2669783
18 Août,18053617,0,0
Fabrice Berrux,18053619,0,0
Bruno Moretti,18053621,0,0
Targetti,18053623,0,0
"AG Industry Co., Ltd.",18053625,0,0
Aino Aalto,18053629,42096370,2295131
Karhula Glass Works,18053635,0,0
Artek,18053639,158426067,0
Huonekalu-ja Rakennustyötehdas,18053641,0,0
Jean-Michel Wilmotte,18053645,19747494,0
Academy,18053647,130770679,0
Gay Frères,18053651,0,0
Brothers Adam,18053655,0,0
Philippe de la Salle,18053661,0,0
William Adams,18053663,0,0
Adler Werke,18053665,0,0
Tito Agnoli,18053667,0,0
O-Luce,18053669,0,0
"NeXT, Inc.",18053677,0,0
Ahrenfeldt,18053679,0,0
Thomas De La Rue,18053681,0,0
Purma Cameras Ltd.,18053683,0,0
Mark Wheatley,18053695,0,0
Mark Kostabi,18053709,95874994,5330606
Robert Shadbolt,18053711,0,0
Gunnar Cyrén,18053725,0,0
Brionvega,18053731,0,0
"The Works Progress Administration, Federal Art Project",18053743,0,0
St. Clair Pakwell,18053753,0,0
Doug Wilson,18053755,0,0
Bret Packaging Company,18053757,0,0
S. Walter Packaging Corp.,18053759,0,0
Kirchheimer Bros,18053761,0,0
Publistyle International,18053763,0,0
Ernst Roch,18053765,0,0
Katha Dalton,18053769,0,0
Alan Kikuchi,18053773,96292037,0
Rolf Harder,18053779,0,0
Georges Huel,18053785,0,0
Pierre-Yves Pelletier,18053787,0,0
Yvon Laroche,18053789,0,0
Thomas Wood,18053793,0,0
Chuck Jones,18053795,0,0
Ed Koren,18053799,0,0
Howard Decorative Packaging,18053801,0,0
Jumbo Interstate Bag,18053803,0,0
Susan Crane Design,18053805,0,0
Jillson & Roberts,18053807,0,0
Zellerbach Paper Company,18053809,0,0
Interstate Bag Co.,18053811,0,0
S. Berman,18053813,0,0
"Two's Company, Inc.",18053815,0,0
Hans Von Klier,18053819,0,0
Coloroll,18053821,0,0
Yamaha,18053829,0,0
Nippon Gakki Company,18053831,0,0
Hilton McConnico,18053841,0,0
A. Raynaud & Co,18053843,0,0
Carl Luplau,18053853,0,0
Filippo Tagliolini,18053855,96045370,0
Morgantown,18053857,0,0
Arno Malinowski,18053861,0,0
Valdemar Engelhardt,18053863,0,0
Arnold Krog,18053865,0,0
"Arnold Print Works, N. Adams, Mass.",18053871,0,0
Roger Taillibert,18053875,96308031,761315
David Tisdale,18053877,0,0
Endo Kogyo,18053879,0,0
"Towle Manufacturing Company, Silversmiths",18053881,0,0
Supreme Cutlery,18053883,0,0
Philip Burton,18053885,0,0
William Bailey,18053891,0,0
Cini & Nils,18053893,0,0
Frank Stella,18053895,95807455,173057
Edward Ruscha,18053897,54182318,1311849
Andre Dupree,18053899,0,0
Harry Bertoia,18053901,79193718,491264
Henri Marie Raymo Toulouse-Lautrec,18053903,0,0
Peter Hamburger,18053905,0,0
Charles Pfister,18053907,146491452,0
Vistosi,18053909,79425427,0
Angelo Mangiarotti,18053911,37010289,20903889
Svend Siune,18053915,0,0
Henning Koppel,18053917,10776829,0
Arne Petersen,18053919,0,0
Allan Scharff,18053921,0,0
Douglas Riccardi,18053923,0,0
Primo Angeli,18053927,0,0
Primo Angeli Inc.,18053929,0,0
Dain Marcus,18053931,0,0
Dain Marcus,18053933,0,0
Jenny Barry,18053935,0,0
Julie Reifler,18053937,0,0
Nancye Green,18053939,0,0
Donovan & Green,18053941,255347843,0
Michael Matthews,18053943,95973208,0
Karen Jakobsen,18053945,0,0
Karen Brown,18053953,0,0
Mindy Gralnek,18053955,0,0
Sam Aaron,18053967,0,0
Michaele Vollbracht,18053971,0,0
Johan Rohde,18053973,77365788,0
Walter Dorwin Teague,18053975,17108898,169709
Thomas Nast,18053977,69106390,30775
Vico Magistretti,18053979,96325149,7723281
Gregory H. Tew,18053981,0,0
Robert Friederich,18053999,0,0
F.S. Gilbert,18054003,0,0
Reeves and Sillcocks,18054013,0,0
Michael Powolny,18054019,5730411,0
Thonet Brothers,18054021,143911684,0
Fred Troller,18054029,0,0
J. Millward Banks,18054031,0,0
Francesco Simeti,18054053,0,0
American Electrical Heater Company,18054057,0,0
Herman Mueller,18054059,0,0
Jacopo Amiconi,18054061,30333378,16310
Höchst Porcelain Factory,18054063,0,0
Karl-Axel Andersson,18054067,0,0
Morgan Ferm,18054069,0,0
Hammerplast AB,18054071,0,0
Lavenia; Societa Ceramica Italiana,18054073,0,0
GNT Automatic A/S,18054079,0,0
Daniele de Iuliis,18054085,0,0
Lawrence Lam,18054087,0,0
Apron,18054089,0,0
Gabriel Argy-Rousseau,18054091,25511764,0
Anton Pecha,18054103,0,0
John Millward Banks,18054127,0,0
William B. Kerr & Company,18054141,0,0
Frank Hyams Company,18054145,0,0
Theodore B. Starr,18054147,0,0
"Arrow Wood Products, Inc.",18054155,0,0
"S.G. Nullet, Inc.",18054157,0,0
Shigeo Fukuda,18054177,79110011,1927435
Sergio Asti,18054183,96605750,0
Martinelli Luce,18054185,0,0
Atwood & Grueby,18054209,0,0
William Henry Grueby,18054211,0,0
Auclair & Wilson,18054213,0,0
Bell Telephone Company,18054229,0,0
Tadanori Yokoo,18054231,96086073,6604370
Tom Ingall,18054235,0,0
Ben Schonzeit,18054237,10710468,0
"Washburn Company, Worcester, Massachusetts",18054239,0,0
Van Luit & Company,18054241,0,0
Matthew Andrew Daly,18054247,14536150,0
Charles John Dibowski,18054249,0,0
Clara Chipman Newton,18054251,0,0
Maria Longworth Nichols,18054253,60762054,12759198
Sara Alice Toohey,18054255,0,0
Frederick Daniel Henry Rothenbusch,18054257,0,0
Edward George Diers,18054259,0,0
August Wilhelm Holmstrom,18054261,0,0
Joseph Bailey Sr.,18054263,0,0
Baccarat,18054265,138020330,0
Matthew Rolston,18054269,0,0
Bad Schmiedeburg,18054277,0,0
Baiiof,18054281,0,0
Mario Barbaglia,18054291,0,0
Marco Colombo,18054293,0,0
PAF,18054295,0,0
Florence E. Barlow,18054309,0,0
Lambeth Art Pottery,18054311,0,0
LeRoy Neiman,18054321,95796893,0
Francois Bauchet,18054333,0,0
Pascal Bauer,18054339,0,0
Philippe Daney,18054341,0,0
Tebong,18054343,0,0
Alain Domingo,18054345,172527739,0
François Scali,18054347,0,0
Studio Nemo,18054349,0,0
W. Beattie,18054363,0,0
Anton Blüggel,18054369,0,0
Charles S. Brown,18054385,0,0
Simons Bros. & Company,18054399,0,0
Bristol Silver Co.,18054403,0,0
Sagmeister Inc.,18054405,0,0
James E. Blake Co.,18054429,0,0
Edwin Henry Watts,18054431,0,0
Saillart Ainé,18054435,0,0
Joseph Michael Gandy,18054437,10710169,4667421
Martin Woodtli,18054441,0,0
Tom Schierlitz,18054443,0,0
Alexis Peyrotte,18054447,7657028,0
Jean Charles Francois,18054449,49215688,0
"Gerard Jean Baptiste Scotin, the Younger",18054451,0,0
François-Thomas Mondon,18054453,95738836,0
James Abbott McNeill Whistler,18054461,46804212,74097
Martin Schongauer,18054477,0,0
Otl Aicher,18054493,9869092,4513984
Diane Adesso,18054499,0,0
Antonio Asprucci,18054505,51022290,0
Morley Fletcher,18054509,0,0
Helen A. Haselton,18054511,0,0
Worthen Paxton,18054619,0,0
Walter Kidde Sales Company,18054621,0,0
American Thermos Bottle Company,18054623,0,0
John Dreves,18054625,0,0
Limbach,18054677,0,0
Lucy Lathrop,18054679,0,0
Gardner Porcelain Factory,18054683,0,0
Ernesto Gismondi,18054687,8249961,0
Gottfried Bernhard Götz,18054691,37710657,0
Johann Göz,18054693,0,0
Zanotta S.P.A.,18054707,0,0
Xenia Cage,18054715,0,0
James Hadley,18054727,0,0
Halcyon Pottery,18054729,0,0
Joseph Hannong,18054733,0,0
Christian Friedrich Haroldt,18054735,0,0
Haviland & Co.,18054739,0,0
Herder,18054753,0,0
Johann Gregor Herold,18054755,15561234,0
Diane Hobson,18054761,0,0
Holiçs,18054771,0,0
Goran Hongell,18054773,0,0
Mabel Lucy Attwell,18054785,0,0
Sadie Agnes Estelle Irvine,18054789,0,0
"Society of Shakers, RM Wagan & Co.",18054791,0,0
James Sadler & Sons,18054795,0,0
Paul Jeanneney,18054797,0,0
Francesco Melzi,18054799,95806484,0
Pavel Kamensky,18054811,0,0
Coalbrookdale Company,18054813,0,0
Imperial Porcelain Manufactory,18054815,0,0
Elkington & Co.,18054817,0,0
French National Porcelain Manufactury at Vincennes,18054827,0,0
Kazuo Kawasake,18054833,0,0
Jung-Hoo Kim,18054835,0,0
Thomas Hope,18054841,34528370,398859
"George Schmidt, Inc.",18054851,0,0
Kensington Inc.,18054853,0,0
Johann Gottlob Kirchner,18054857,0,0
Ford,18054861,76370475,13371
Strathmore Paper Company,18054863,0,0
American Institute of Graphic Arts,18054871,0,0
UCLA,18054935,0,0
Yale University School of Art,18054937,143157340,0
Herbert Krenchel,18054939,0,0
Charles Dagommer,18054943,0,0
"Fritz Hansen Inc., Denmark",18054947,0,0
Yale University,18054949,134837061,0
Claude Lalanne,18054957,79038709,0
Ephraim How,18054963,0,0
Didier Lamache,18054967,0,0
Megalit,18054969,0,0
La Maison Nicolas,18054973,0,0
Roger Sprunger,18054979,0,0
John Adler,18055007,0,0
Virgil Marti,18055009,96584989,0
Gilles Demarteau,18055013,27970095,0
Gilles-Antoine Demarteau,18055015,71662919,0
J. Augustin Léveillé,18055017,96264955,0
Louis-Marin Bonnet,18055019,28008220,0
Lightolier,18055025,0,0
Bengt Liljedahl,18055027,0,0
Cummins,18055031,0,0
Don Albinson,18055035,96370221,0
Cynthia Pugh Littlejohn,18055039,0,0
University of Hartford,18055043,0,0
Lumilite,18055045,0,0
Edward Lycett,18055047,0,0
Lubalin Smith Carnase,18055049,0,0
Cenedese,18055053,0,0
Jean Baptiste Carpeaux,18055063,39385758,299202
Yeki-ko,18055065,0,0
Marens and Co.,18055071,0,0
Marshall Field and Co.,18055083,0,0
Neil Selkirk,18055091,0,0
Wenzel Friedrich,18055099,0,0
Martha Butler,18055105,0,0
"Ljungbergs Textiltryck AB, Floda, Sweden",18055153,0,0
Georg Heinrich Schifflen,18055157,0,0
J.F. Christy,18055171,0,0
Sir Henry Cole (also known as Felix Summerly),18055173,0,0
Kenny Scharf,18055175,2779432,3096843
Unknown,18055227,100627207,0
Sebastiano Conca,18055229,71427941,0
Baldassare De Caro,18055231,95742530,0
Barbarini,18055247,84928437,0
Maira Kalman,18055275,172372641,0
Mr. Frank Nuovo,18055285,0,0
Zerodisegno,18055289,0,0
Jay Gresham,18055301,0,0
Renard,18055303,0,0
Isaac Mizrahi,18055309,0,0
fuseproject.,18055319,0,0
Brian Connelly,18055323,0,0
Finn Juhl,18055329,8252345,17868384
