count_objects,id,name,superseded_by,supersedes,url
4,35269287,Hairpin,0,0,http://collection.cooperhewitt.org/types/35269287/
1,35269267,link,0,0,http://collection.cooperhewitt.org/types/35269267/
48,35269265,Earrings,0,0,http://collection.cooperhewitt.org/types/35269265/
1,35269207,lacquer box,0,0,http://collection.cooperhewitt.org/types/35269207/
8,35269297,pencil,0,0,http://collection.cooperhewitt.org/types/35269297/
4,35269239,Cuff button,0,0,http://collection.cooperhewitt.org/types/35269239/
4,35269243,Shirt stud,0,0,http://collection.cooperhewitt.org/types/35269243/
2,35269213,Pipe,0,0,http://collection.cooperhewitt.org/types/35269213/
1,35269211,"tooth, whale",0,0,http://collection.cooperhewitt.org/types/35269211/
1,35292255,Earclip,0,0,http://collection.cooperhewitt.org/types/35292255/
1,35292259,persian book,0,0,http://collection.cooperhewitt.org/types/35292259/
1,35292241,Cradle with stand,0,0,http://collection.cooperhewitt.org/types/35292241/
1,35292283,Kain kebat (ritual skirt),0,0,http://collection.cooperhewitt.org/types/35292283/
2,35292275,Scenic panels,0,0,http://collection.cooperhewitt.org/types/35292275/
1,35292263,Clock and case,0,0,http://collection.cooperhewitt.org/types/35292263/
1,35292257,"link, cuff",0,0,http://collection.cooperhewitt.org/types/35292257/
1,35292289,Ledger,0,0,http://collection.cooperhewitt.org/types/35292289/
1,35292287,Pidan temple hanging,0,0,http://collection.cooperhewitt.org/types/35292287/
2,35292281,Ei raja (tube skirt),0,0,http://collection.cooperhewitt.org/types/35292281/
4,35292221,Bottle with stopper,0,0,http://collection.cooperhewitt.org/types/35292221/
3,35292273,Sidewall - samples,0,0,http://collection.cooperhewitt.org/types/35292273/
8,35292203,Strip,0,0,http://collection.cooperhewitt.org/types/35292203/
1,35292293,Study for a wall panel,0,0,http://collection.cooperhewitt.org/types/35292293/
4,35292227,design for book cover,0,0,http://collection.cooperhewitt.org/types/35292227/
1,35292215,baseboard,0,0,http://collection.cooperhewitt.org/types/35292215/
1,35292229,scrapbox of clippings,0,0,http://collection.cooperhewitt.org/types/35292229/
29,35292217,iron,0,0,http://collection.cooperhewitt.org/types/35292217/
5,35292225,design for bookcover,0,0,http://collection.cooperhewitt.org/types/35292225/
1,35292219,Inkwell with modern center well,0,0,http://collection.cooperhewitt.org/types/35292219/
3,35292205,Panel for turban,0,0,http://collection.cooperhewitt.org/types/35292205/
1,35292297,Handweaver notes,0,0,http://collection.cooperhewitt.org/types/35292297/
1,35292243,Half table,0,0,http://collection.cooperhewitt.org/types/35292243/
1,35292279,Ikat sample book,0,0,http://collection.cooperhewitt.org/types/35292279/
1,35292247,Woman's skirt,0,0,http://collection.cooperhewitt.org/types/35292247/
1,35292251,Scent flask and stopper,0,0,http://collection.cooperhewitt.org/types/35292251/
1,35292271,Sidewall - samples (pgs.1-22),0,0,http://collection.cooperhewitt.org/types/35292271/
1,35292295,Notebooks with samples,0,0,http://collection.cooperhewitt.org/types/35292295/
1,35292237,Scrap book of clippings related to design,0,0,http://collection.cooperhewitt.org/types/35292237/
1,35292223,Radio-phonograph,0,0,http://collection.cooperhewitt.org/types/35292223/
1,35292253,Handscreen (problem),0,0,http://collection.cooperhewitt.org/types/35292253/
1,35292235,12 designs for book covers abd packages,0,0,http://collection.cooperhewitt.org/types/35292235/
1,35292291,Mural miniatures,0,0,http://collection.cooperhewitt.org/types/35292291/
1,35292211,"Wardrobe doors with stiles, overhead and base boards",0,0,http://collection.cooperhewitt.org/types/35292211/
1,35292299,Files and notes,0,0,http://collection.cooperhewitt.org/types/35292299/
6,35292209,Child's chair,0,0,http://collection.cooperhewitt.org/types/35292209/
9,35259663,locket,0,0,http://collection.cooperhewitt.org/types/35259663/
1,35259667,Bobbin lace: mechlin,0,0,http://collection.cooperhewitt.org/types/35259667/
97,35259619,Shawl,0,0,http://collection.cooperhewitt.org/types/35259619/
1,35259679,"crest, frame",0,0,http://collection.cooperhewitt.org/types/35259679/
1,35259647,Shield,0,0,http://collection.cooperhewitt.org/types/35259647/
44,35259695,Stand,0,0,http://collection.cooperhewitt.org/types/35259695/
8,35259623,Vestment,0,0,http://collection.cooperhewitt.org/types/35259623/
7,35287359,"panel, lattice",0,0,http://collection.cooperhewitt.org/types/35287359/
1,35287363,moire silk,0,0,http://collection.cooperhewitt.org/types/35287363/
1,35287357,"inkpot, writing etui",0,0,http://collection.cooperhewitt.org/types/35287357/
16,35287329,decorative door nail,0,0,http://collection.cooperhewitt.org/types/35287329/
1,35287319,charcoal stove,0,0,http://collection.cooperhewitt.org/types/35287319/
4,35287307,Doorplate,0,0,http://collection.cooperhewitt.org/types/35287307/
1,35287395,lute,0,0,http://collection.cooperhewitt.org/types/35287395/
1,35287313,peacock,0,0,http://collection.cooperhewitt.org/types/35287313/
1,35287361,dummy board,0,0,http://collection.cooperhewitt.org/types/35287361/
2,35290759,Handbag,0,0,http://collection.cooperhewitt.org/types/35290759/
1,35290783,Bread basket,0,0,http://collection.cooperhewitt.org/types/35290783/
1,35290775,"Candlelabra,9 pieces (1-9)",0,0,http://collection.cooperhewitt.org/types/35290775/
1,35290763,Block print on paper,0,0,http://collection.cooperhewitt.org/types/35290763/
1,35290731,Magazine Article,0,0,http://collection.cooperhewitt.org/types/35290731/
6,35290749,Diazo print,0,0,http://collection.cooperhewitt.org/types/35290749/
1,35290789,Woman's pocket,0,0,http://collection.cooperhewitt.org/types/35290789/
1,35290781,6 spoons,0,0,http://collection.cooperhewitt.org/types/35290781/
1,35290721,"pamphlet, washington's inaugur",0,0,http://collection.cooperhewitt.org/types/35290721/
2,35290767,Magnifying glass,0,0,http://collection.cooperhewitt.org/types/35290767/
1,35290703,Demitasse cup and saucer,0,0,http://collection.cooperhewitt.org/types/35290703/
1,35290793,Kettle on stand with lamp,0,0,http://collection.cooperhewitt.org/types/35290793/
34,35290715,"Ornament, christmas tree",0,0,http://collection.cooperhewitt.org/types/35290715/
1,35290729,Patent  Application,0,0,http://collection.cooperhewitt.org/types/35290729/
5,35290717,"Ornament, Christmas",0,0,http://collection.cooperhewitt.org/types/35290717/
1,35290745,Sarong or shoulder cloth (selendang) end,0,0,http://collection.cooperhewitt.org/types/35290745/
1,35290765,Ice cream knife,0,0,http://collection.cooperhewitt.org/types/35290765/
1,35290705,"Custard cup, cover, and saucer",0,0,http://collection.cooperhewitt.org/types/35290705/
1,35290707,"Sugar bowl, cover, and tray",0,0,http://collection.cooperhewitt.org/types/35290707/
5,35290797,"fork, dessert",0,0,http://collection.cooperhewitt.org/types/35290797/
1,35290743,Kimono fragment,0,0,http://collection.cooperhewitt.org/types/35290743/
1,35290779,Eraser and sheath,0,0,http://collection.cooperhewitt.org/types/35290779/
1,35290747,Standing frame,0,0,http://collection.cooperhewitt.org/types/35290747/
6,35290751,Dress silk,0,0,http://collection.cooperhewitt.org/types/35290751/
1,35290771,Cassolette (perfume burner or essence vessel),0,0,http://collection.cooperhewitt.org/types/35290771/
1,35290785,Tea infuser with stand,0,0,http://collection.cooperhewitt.org/types/35290785/
1,35290795,Loom,0,0,http://collection.cooperhewitt.org/types/35290795/
1,35290713,Fragment of compound cloth,0,0,http://collection.cooperhewitt.org/types/35290713/
2,35290723,footstool,0,0,http://collection.cooperhewitt.org/types/35290723/
1,35290753,Costume panel,0,0,http://collection.cooperhewitt.org/types/35290753/
3,35290769,"opener, letter",0,0,http://collection.cooperhewitt.org/types/35290769/
1,35290711,printed volume,0,0,http://collection.cooperhewitt.org/types/35290711/
1,35290761,drawing on paper,0,0,http://collection.cooperhewitt.org/types/35290761/
1,35290799,"Spoon, sugar",0,0,http://collection.cooperhewitt.org/types/35290799/
11,35290709,stove fragment,0,0,http://collection.cooperhewitt.org/types/35290709/
2,35254173,hooked rug,0,0,http://collection.cooperhewitt.org/types/35254173/
3,35254137,shoe horn,0,0,http://collection.cooperhewitt.org/types/35254137/
1,35254135,cooking spoon,0,0,http://collection.cooperhewitt.org/types/35254135/
1,35254109,table bell,0,0,http://collection.cooperhewitt.org/types/35254109/
219,35255087,Tassel,0,0,http://collection.cooperhewitt.org/types/35255087/
2,35255081,lace fragment,0,0,http://collection.cooperhewitt.org/types/35255081/
1,35257757,"Fragment


fragment",0,0,http://collection.cooperhewitt.org/types/35257757/
1,35257745,Collar fragment,0,0,http://collection.cooperhewitt.org/types/35257745/
12,35257701,Stole,0,0,http://collection.cooperhewitt.org/types/35257701/
1,35267993,Model of anteroom of a chapel,0,0,http://collection.cooperhewitt.org/types/35267993/
1,35267927,Fragment of  lace,0,0,http://collection.cooperhewitt.org/types/35267927/
1,35267919,base for column (2),0,0,http://collection.cooperhewitt.org/types/35267919/
1,35267939,Pins,0,0,http://collection.cooperhewitt.org/types/35267939/
9,35267991,Box and lid,0,0,http://collection.cooperhewitt.org/types/35267991/
1,35267911,2 pieces gothic panels,0,0,http://collection.cooperhewitt.org/types/35267911/
1,35268049,portion of fresco,0,0,http://collection.cooperhewitt.org/types/35268049/
1,35268089,calligr,0,0,http://collection.cooperhewitt.org/types/35268089/
1,35268015,suspension,0,0,http://collection.cooperhewitt.org/types/35268015/
1,35268097,escutcheons,0,0,http://collection.cooperhewitt.org/types/35268097/
2403,35268079,Sample,0,0,http://collection.cooperhewitt.org/types/35268079/
1,35268053,Torcheres,0,0,http://collection.cooperhewitt.org/types/35268053/
16,35268035,Flask,0,0,http://collection.cooperhewitt.org/types/35268035/
1,35268069,Candle snuffer stand,0,0,http://collection.cooperhewitt.org/types/35268069/
2,35268009,Torah pointer,0,0,http://collection.cooperhewitt.org/types/35268009/
2,35270075,sign,0,0,http://collection.cooperhewitt.org/types/35270075/
91,35270021,Picture,0,0,http://collection.cooperhewitt.org/types/35270021/
1,35270015,Carpenter's scribe,0,0,http://collection.cooperhewitt.org/types/35270015/
3,35270023,pin-pri,0,0,http://collection.cooperhewitt.org/types/35270023/
2,35269943,Cricket cage and stand,0,0,http://collection.cooperhewitt.org/types/35269943/
5,35269951,Cricket cage and base,0,0,http://collection.cooperhewitt.org/types/35269951/
6,35269985,maquette,0,0,http://collection.cooperhewitt.org/types/35269985/
1,35294259,Hall Stand,0,0,http://collection.cooperhewitt.org/types/35294259/
1,35294241,Figural container and cover,0,0,http://collection.cooperhewitt.org/types/35294241/
1,35294263,"Samples ""graspe ii""",0,0,http://collection.cooperhewitt.org/types/35294263/
2,35294231,Pitcher and cover,0,0,http://collection.cooperhewitt.org/types/35294231/
1,35294257,model kit,0,0,http://collection.cooperhewitt.org/types/35294257/
2,35294249,Salt dish,0,0,http://collection.cooperhewitt.org/types/35294249/
4,35294233,Folding stool,0,0,http://collection.cooperhewitt.org/types/35294233/
1,35294289,chest-of-drawers,0,0,http://collection.cooperhewitt.org/types/35294289/
1,35294287,Necklet,0,0,http://collection.cooperhewitt.org/types/35294287/
8,35294281,Fish fork,0,0,http://collection.cooperhewitt.org/types/35294281/
1,35294221,other,0,0,http://collection.cooperhewitt.org/types/35294221/
1,35294267,Sample case,0,0,http://collection.cooperhewitt.org/types/35294267/
1,35294273,light fixture,0,0,http://collection.cooperhewitt.org/types/35294273/
1,35294203,Pen and cover,0,0,http://collection.cooperhewitt.org/types/35294203/
1,35294293,Peep-show box,0,0,http://collection.cooperhewitt.org/types/35294293/
2,35294227,Ice bucket and cover,0,0,http://collection.cooperhewitt.org/types/35294227/
9,35294217,coffeepot and lid,0,0,http://collection.cooperhewitt.org/types/35294217/
1,35294245,Pot and  cover,0,0,http://collection.cooperhewitt.org/types/35294245/
1,35294225,"Container, condiment",0,0,http://collection.cooperhewitt.org/types/35294225/
4,35294219,Salad bowl,0,0,http://collection.cooperhewitt.org/types/35294219/
2,35294205,Desk set case,0,0,http://collection.cooperhewitt.org/types/35294205/
2,35294207,"scale, postal",0,0,http://collection.cooperhewitt.org/types/35294207/
1,35294297,casserole,0,0,http://collection.cooperhewitt.org/types/35294297/
1,35294239,Ewer and stopper,0,0,http://collection.cooperhewitt.org/types/35294239/
1,35294243,Mustard pot and cover,0,0,http://collection.cooperhewitt.org/types/35294243/
9,35294279,Fish knife,0,0,http://collection.cooperhewitt.org/types/35294279/
1,35294277,Hair dryer and case,0,0,http://collection.cooperhewitt.org/types/35294277/
1,35294251,Cream pitcher and cover,0,0,http://collection.cooperhewitt.org/types/35294251/
1,35294271,Neck ring,0,0,http://collection.cooperhewitt.org/types/35294271/
16,35294285,Demitasse spoon,0,0,http://collection.cooperhewitt.org/types/35294285/
1,35294295,Tray and dishes,0,0,http://collection.cooperhewitt.org/types/35294295/
3,35294201,Pen and cap,0,0,http://collection.cooperhewitt.org/types/35294201/
1,35294223,secretaire,0,0,http://collection.cooperhewitt.org/types/35294223/
4,35294253,Picnic tray,0,0,http://collection.cooperhewitt.org/types/35294253/
1,35294235,set of 12 bracelet/earring attachments and screwdriver,0,0,http://collection.cooperhewitt.org/types/35294235/
1,35294291,Spice box,0,0,http://collection.cooperhewitt.org/types/35294291/
1,35294269,chopsticks,0,0,http://collection.cooperhewitt.org/types/35294269/
1,35294261,torchere and shade,0,0,http://collection.cooperhewitt.org/types/35294261/
1,35294299,Soup bowl and cover,0,0,http://collection.cooperhewitt.org/types/35294299/
2,35294209,Rubber stamp pad and cover,0,0,http://collection.cooperhewitt.org/types/35294209/
1,35287655,white scabbard,0,0,http://collection.cooperhewitt.org/types/35287655/
1,35287683,Kogai ji-ita,0,0,http://collection.cooperhewitt.org/types/35287683/
2,35287675,kogai part,0,0,http://collection.cooperhewitt.org/types/35287675/
1,35287663,"tsuba, fuchi-kashira, and kozuka",0,0,http://collection.cooperhewitt.org/types/35287663/
4,35287657,habaki,0,0,http://collection.cooperhewitt.org/types/35287657/
2,35287649,ishizuki,0,0,http://collection.cooperhewitt.org/types/35287649/
1,35287633,ko seppa,0,0,http://collection.cooperhewitt.org/types/35287633/
1,35287689,"Drawing: Vaulting for ambulatory, St. Patrick's Cathedral",0,0,http://collection.cooperhewitt.org/types/35287689/
1,35287687,soroi-mono,0,0,http://collection.cooperhewitt.org/types/35287687/
1,35287681,tsuba hami-dashi,0,0,http://collection.cooperhewitt.org/types/35287681/
1,35287621,soritsuno,0,0,http://collection.cooperhewitt.org/types/35287621/
1,35287667,Tetsu-zame,0,0,http://collection.cooperhewitt.org/types/35287667/
52,35287603,Fuchi,0,0,http://collection.cooperhewitt.org/types/35287603/
1,35287693,"Drawaing: Plastic ribs, capital of apse, St. Patrick's Cathedral",0,0,http://collection.cooperhewitt.org/types/35287693/
8,35287627,obigane,0,0,http://collection.cooperhewitt.org/types/35287627/
9,35287615,wari kogai,0,0,http://collection.cooperhewitt.org/types/35287615/
6,35287629,shitodome,0,0,http://collection.cooperhewitt.org/types/35287629/
58,35287617,Menuki,0,0,http://collection.cooperhewitt.org/types/35287617/
1,35287625,kanamono,0,0,http://collection.cooperhewitt.org/types/35287625/
6,35287619,uragawara,0,0,http://collection.cooperhewitt.org/types/35287619/
10,35287607,kojiri,0,0,http://collection.cooperhewitt.org/types/35287607/
3,35287639,umabari,0,0,http://collection.cooperhewitt.org/types/35287639/
1,35287643,yokyubako,0,0,http://collection.cooperhewitt.org/types/35287643/
1,35287679,dai menuki,0,0,http://collection.cooperhewitt.org/types/35287679/
1,35287647,hashi (also used as hibashi),0,0,http://collection.cooperhewitt.org/types/35287647/
4,35287651,fuchi-kashira,0,0,http://collection.cooperhewitt.org/types/35287651/
1,35287685,sheath piece,0,0,http://collection.cooperhewitt.org/types/35287685/
14,35287601,kogai,0,0,http://collection.cooperhewitt.org/types/35287601/
3,35287613,ashi,0,0,http://collection.cooperhewitt.org/types/35287613/
5,35287637,kanemono,0,0,http://collection.cooperhewitt.org/types/35287637/
6,35287653,sheath,0,0,http://collection.cooperhewitt.org/types/35287653/
1,35287691,"Drawing: Vaulting for ambulatory ( section B), St. Patrick's Cathedral",0,0,http://collection.cooperhewitt.org/types/35287691/
1,35287669,kogai and kozuka,0,0,http://collection.cooperhewitt.org/types/35287669/
3,35287611,fuchi part,0,0,http://collection.cooperhewitt.org/types/35287611/
1,35287661,gin-zame,0,0,http://collection.cooperhewitt.org/types/35287661/
5,35287609,kabuto-gane,0,0,http://collection.cooperhewitt.org/types/35287609/
10,35269305,watch key,0,0,http://collection.cooperhewitt.org/types/35269305/
498,35254631,Band,0,0,http://collection.cooperhewitt.org/types/35254631/
333,35254679,Fragments,0,0,http://collection.cooperhewitt.org/types/35254679/
4,35254651,Stomacher,0,0,http://collection.cooperhewitt.org/types/35254651/
3690,35254623,Fragment,0,0,http://collection.cooperhewitt.org/types/35254623/
705,35254635,Trimming,0,0,http://collection.cooperhewitt.org/types/35254635/
3,35290859,dressed picture,0,0,http://collection.cooperhewitt.org/types/35290859/
1,35290841,"panel, framed devotional",0,0,http://collection.cooperhewitt.org/types/35290841/
1,35290883,Egg pot and cover,0,0,http://collection.cooperhewitt.org/types/35290883/
6,35290875,Sewing sampler,0,0,http://collection.cooperhewitt.org/types/35290875/
1,35290831,traveling sundial and compass,0,0,http://collection.cooperhewitt.org/types/35290831/
2,35290849,Scent bottle and stopper,0,0,http://collection.cooperhewitt.org/types/35290849/
3,35290833,sundial compass,0,0,http://collection.cooperhewitt.org/types/35290833/
4,35290889,Coronation samples,0,0,http://collection.cooperhewitt.org/types/35290889/
1,35290887,Suite of engravings,0,0,http://collection.cooperhewitt.org/types/35290887/
8,35290821,Mola,0,0,http://collection.cooperhewitt.org/types/35290821/
1,35290867,Bodice front,0,0,http://collection.cooperhewitt.org/types/35290867/
2,35290873,Tobacco pouch,0,0,http://collection.cooperhewitt.org/types/35290873/
1,35290803,Border and band,0,0,http://collection.cooperhewitt.org/types/35290803/
1,35290893,"vessel, spouted",0,0,http://collection.cooperhewitt.org/types/35290893/
1,35290815,Pattern pricking for bobbin lace,0,0,http://collection.cooperhewitt.org/types/35290815/
1,35290829,Mourning picture,0,0,http://collection.cooperhewitt.org/types/35290829/
1,35290817,Crochet sample book,0,0,http://collection.cooperhewitt.org/types/35290817/
1,35290825,Music box and key,0,0,http://collection.cooperhewitt.org/types/35290825/
1,35290865,pin-pricked pict,0,0,http://collection.cooperhewitt.org/types/35290865/
3,35290805,Headcovering,0,0,http://collection.cooperhewitt.org/types/35290805/
2,35290807,Head piece,0,0,http://collection.cooperhewitt.org/types/35290807/
2,35290897,Greeting cards,0,0,http://collection.cooperhewitt.org/types/35290897/
1,35290839,needle threader,0,0,http://collection.cooperhewitt.org/types/35290839/
1,35290843,"Portrait, framed devotional",0,0,http://collection.cooperhewitt.org/types/35290843/
1,35290879,withdrawn element work with,0,0,http://collection.cooperhewitt.org/types/35290879/
1,35290877,Mitts,0,0,http://collection.cooperhewitt.org/types/35290877/
2,35290847,Patch box and cover,0,0,http://collection.cooperhewitt.org/types/35290847/
1,35290851,Memorial picture,0,0,http://collection.cooperhewitt.org/types/35290851/
1,35290871,printed page: promotional,0,0,http://collection.cooperhewitt.org/types/35290871/
1,35290885,Petticoat,0,0,http://collection.cooperhewitt.org/types/35290885/
1,35290895,lithoplate,0,0,http://collection.cooperhewitt.org/types/35290895/
1,35290801,Shawl or stole,0,0,http://collection.cooperhewitt.org/types/35290801/
2,35290813,pattern prickings,0,0,http://collection.cooperhewitt.org/types/35290813/
1,35290837,"calendar, perpetual",0,0,http://collection.cooperhewitt.org/types/35290837/
1,35290823,bill-head [for textile],0,0,http://collection.cooperhewitt.org/types/35290823/
16,35290853,Peep show prints,0,0,http://collection.cooperhewitt.org/types/35290853/
1,35290835,Skippet and cover,0,0,http://collection.cooperhewitt.org/types/35290835/
1,35290891,Coronation sample,0,0,http://collection.cooperhewitt.org/types/35290891/
3,35290869,Embroidery: mughal type,0,0,http://collection.cooperhewitt.org/types/35290869/
2,35290811,Collars,0,0,http://collection.cooperhewitt.org/types/35290811/
9,35284975,pastel,0,0,http://collection.cooperhewitt.org/types/35284975/
1,35284963,Brooch and pair of earrings,0,0,http://collection.cooperhewitt.org/types/35284963/
1,35284957,Cuff buttons,0,0,http://collection.cooperhewitt.org/types/35284957/
4,35284967,Bracelets,0,0,http://collection.cooperhewitt.org/types/35284967/
1,35284973,Sleigh,0,0,http://collection.cooperhewitt.org/types/35284973/
161,35284903,Sidewall - fragment,0,0,http://collection.cooperhewitt.org/types/35284903/
1,35284965,Watch chain and stud,0,0,http://collection.cooperhewitt.org/types/35284965/
1,35284997,Snuffer part,0,0,http://collection.cooperhewitt.org/types/35284997/
18,35284951,Ornament - panel,0,0,http://collection.cooperhewitt.org/types/35284951/
10,35284913,Domino paper,0,0,http://collection.cooperhewitt.org/types/35284913/
1,35284953,Toothpick holder,0,0,http://collection.cooperhewitt.org/types/35284953/
1,35284969,Studs,0,0,http://collection.cooperhewitt.org/types/35284969/
1,35284999,Slippers,0,0,http://collection.cooperhewitt.org/types/35284999/
52,35237415,beaker,0,0,http://collection.cooperhewitt.org/types/35237415/
9,35237419,tankard,0,0,http://collection.cooperhewitt.org/types/35237419/
36,35237497,teapot,0,0,http://collection.cooperhewitt.org/types/35237497/
50,35237437,tumbler,0,0,http://collection.cooperhewitt.org/types/35237437/
6,35237491,bowl and cover,0,0,http://collection.cooperhewitt.org/types/35237491/
1,35257159,Fragment of tunic band,0,0,http://collection.cooperhewitt.org/types/35257159/
2,35257175,Band fragments,0,0,http://collection.cooperhewitt.org/types/35257175/
12,35257181,Tiraz,0,0,http://collection.cooperhewitt.org/types/35257181/
2,35257121,Fragment of curtain border,0,0,http://collection.cooperhewitt.org/types/35257121/
4,35257173,Tapestry,0,0,http://collection.cooperhewitt.org/types/35257173/
1,35257127,Fragment of border,0,0,http://collection.cooperhewitt.org/types/35257127/
1,35257129,Child's tunic,0,0,http://collection.cooperhewitt.org/types/35257129/
1,35257101,Decorative square,0,0,http://collection.cooperhewitt.org/types/35257101/
2,35257169,tiraz embroidery,0,0,http://collection.cooperhewitt.org/types/35257169/
1,35257161,Fragment of tunic,0,0,http://collection.cooperhewitt.org/types/35257161/
3,35289255,Livery band,0,0,http://collection.cooperhewitt.org/types/35289255/
1,35289259,"tieback, curtain",0,0,http://collection.cooperhewitt.org/types/35289259/
1,35289231,Printing plate for letter B,0,0,http://collection.cooperhewitt.org/types/35289231/
8,35289249,Lamp shade,0,0,http://collection.cooperhewitt.org/types/35289249/
2,35289289,punched work fragment,0,0,http://collection.cooperhewitt.org/types/35289289/
1,35289267,Stud and buttons,0,0,http://collection.cooperhewitt.org/types/35289267/
11,35289273,Wood block,0,0,http://collection.cooperhewitt.org/types/35289273/
16,35289203,Huipil,0,0,http://collection.cooperhewitt.org/types/35289203/
3,35289293,Man's cap,0,0,http://collection.cooperhewitt.org/types/35289293/
2,35289215,photographs,0,0,http://collection.cooperhewitt.org/types/35289215/
1,35289229,Sidewall fragments,0,0,http://collection.cooperhewitt.org/types/35289229/
1,35289245,"Pamphlets, invitation",0,0,http://collection.cooperhewitt.org/types/35289245/
1,35289265,Fan case and bag,0,0,http://collection.cooperhewitt.org/types/35289265/
15,35289239,Chintz,0,0,http://collection.cooperhewitt.org/types/35289239/
1,35289277,altar: 20 pieces,0,0,http://collection.cooperhewitt.org/types/35289277/
4,35289247,Pillow,0,0,http://collection.cooperhewitt.org/types/35289247/
9,35289251,Embroidery: counted stitches,0,0,http://collection.cooperhewitt.org/types/35289251/
1,35289201,"Lamp, Roman",0,0,http://collection.cooperhewitt.org/types/35289201/
2,35289213,Pencil box,0,0,http://collection.cooperhewitt.org/types/35289213/
1,35289223,key ring,0,0,http://collection.cooperhewitt.org/types/35289223/
1,35289299,Beaded fringe,0,0,http://collection.cooperhewitt.org/types/35289299/
1,35298463,Bookcase and desk,0,0,http://collection.cooperhewitt.org/types/35298463/
3,35298471,pie plate,0,0,http://collection.cooperhewitt.org/types/35298471/
12,35298485,Text Page,0,0,http://collection.cooperhewitt.org/types/35298485/
1,35298461,sample of textile,0,0,http://collection.cooperhewitt.org/types/35298461/
1,35299175,Cymbals,0,0,http://collection.cooperhewitt.org/types/35299175/
3,35299189,Salt caster,0,0,http://collection.cooperhewitt.org/types/35299189/
27,35299173,Print trial,0,0,http://collection.cooperhewitt.org/types/35299173/
1,35299193,Syrup jug,0,0,http://collection.cooperhewitt.org/types/35299193/
1,35299117,Cover for sample book of bobbin lace,0,0,http://collection.cooperhewitt.org/types/35299117/
1,35299145,piece of carving,0,0,http://collection.cooperhewitt.org/types/35299145/
2,35299139,Personal computer,0,0,http://collection.cooperhewitt.org/types/35299139/
1,35299177,"pattern, photograph and photostat",0,0,http://collection.cooperhewitt.org/types/35299177/
2,35299191,Pepper caster,0,0,http://collection.cooperhewitt.org/types/35299191/
1,35299111,sticker / label,0,0,http://collection.cooperhewitt.org/types/35299111/
4,35252555,sugarbowl,0,0,http://collection.cooperhewitt.org/types/35252555/
3,35252565,radiator,0,0,http://collection.cooperhewitt.org/types/35252565/
1,35252597,covered jar,0,0,http://collection.cooperhewitt.org/types/35252597/
2,35252571,two plates,0,0,http://collection.cooperhewitt.org/types/35252571/
4,35252513,chair and ottoman,0,0,http://collection.cooperhewitt.org/types/35252513/
3,35252511,door,0,0,http://collection.cooperhewitt.org/types/35252511/
1,35252509,thermos,0,0,http://collection.cooperhewitt.org/types/35252509/
12,35259175,Overdoor,0,0,http://collection.cooperhewitt.org/types/35259175/
249,35259189,Medal,0,0,http://collection.cooperhewitt.org/types/35259189/
7,35259167,relief,0,0,http://collection.cooperhewitt.org/types/35259167/
1,35281925,Bound print (panorama),0,0,http://collection.cooperhewitt.org/types/35281925/
3,35294955,Venetian blind tapes,0,0,http://collection.cooperhewitt.org/types/35294955/
1,35294959,Bed hangings,0,0,http://collection.cooperhewitt.org/types/35294959/
1,35294941,Razor with holder,0,0,http://collection.cooperhewitt.org/types/35294941/
1,35294983,Two-handled vase,0,0,http://collection.cooperhewitt.org/types/35294983/
27,35294975,print/poster,0,0,http://collection.cooperhewitt.org/types/35294975/
1,35294963,Tape measure case,0,0,http://collection.cooperhewitt.org/types/35294963/
1,35294957,Perfume bottle and packaging,0,0,http://collection.cooperhewitt.org/types/35294957/
6,35294933,thermostat,0,0,http://collection.cooperhewitt.org/types/35294933/
1,35294989,"Dish, sweatmeat dish",0,0,http://collection.cooperhewitt.org/types/35294989/
1,35294987,Round vase,0,0,http://collection.cooperhewitt.org/types/35294987/
1,35294981,Poster/magazine,0,0,http://collection.cooperhewitt.org/types/35294981/
1,35294921,packaging label,0,0,http://collection.cooperhewitt.org/types/35294921/
1,35294973,poster order form,0,0,http://collection.cooperhewitt.org/types/35294973/
1,35294903,print/book,0,0,http://collection.cooperhewitt.org/types/35294903/
1,35294993,Chess set,0,0,http://collection.cooperhewitt.org/types/35294993/
3,35294927,Wine goblet,0,0,http://collection.cooperhewitt.org/types/35294927/
3,35294915,print/stationary,0,0,http://collection.cooperhewitt.org/types/35294915/
1,35294929,Dispenser,0,0,http://collection.cooperhewitt.org/types/35294929/
1,35294917,print/leterhead,0,0,http://collection.cooperhewitt.org/types/35294917/
1,35294945,Roll of venetian blind tape,0,0,http://collection.cooperhewitt.org/types/35294945/
1,35294965,Publication cover,0,0,http://collection.cooperhewitt.org/types/35294965/
1,35294905,print/ivitation,0,0,http://collection.cooperhewitt.org/types/35294905/
1,35294907,print/tion,0,0,http://collection.cooperhewitt.org/types/35294907/
14,35294997,Cold meat fork,0,0,http://collection.cooperhewitt.org/types/35294997/
4,35294939,Hair comb,0,0,http://collection.cooperhewitt.org/types/35294939/
4,35294943,Canister and lid,0,0,http://collection.cooperhewitt.org/types/35294943/
1,35294979,Poster/ brochure,0,0,http://collection.cooperhewitt.org/types/35294979/
4,35294977,cufflinks,0,0,http://collection.cooperhewitt.org/types/35294977/
5,35294947,Venetian blind tape sample card,0,0,http://collection.cooperhewitt.org/types/35294947/
1,35294951,Venetian blind tape sample book,0,0,http://collection.cooperhewitt.org/types/35294951/
